,B cell,Dendritic,Endothelial,Fibroblast,Macrophage,Mast,T cell,myocyte,other,tumor
TCGA-CQ-5332-01A,0.10082936824649533,0.07787706972480966,0.0894603372484074,0.07089919967029153,0.09662841858236684,0.056656364176665135,0.06210738563133284,0.012079964440456257,0.07226732729686328,0.3611945649823117
TCGA-CR-7380-01A,0.061565751066549664,0.07703423373967028,0.10191776924145234,0.05581309799975895,0.10531688298685112,0.06596036259018347,0.060845383064645354,0.01341178936794972,0.08822724513654087,0.3699074848063983
TCGA-CV-6936-01A,0.0690992332754504,0.07951172864508507,0.10392465105418622,0.079262797312604,0.08305770150662083,0.07236994284039368,0.0535162960085358,0.009392925705877938,0.06378011445117215,0.3860846092000739
TCGA-MZ-A6I9-01A,0.11295222657669224,0.07168968764575687,0.09888966824168781,0.08850879186878075,0.08358791014479848,0.05630879293343196,0.052583469875183086,0.00992592700880232,0.19683111118182764,0.2287224145230388
TCGA-QK-AA3J-01A,0.07347323235401451,0.08731589395050693,0.086497803141429,0.047411106694812744,0.0918448351493021,0.06064247083439085,0.03866702161204068,0.016728305833027916,0.14272262167563984,0.3546967087548355
TCGA-BA-4077-01B,0.11912314197295097,0.08424444236780906,0.08997328445763937,0.06108466989128316,0.1001468353237283,0.0714197305576023,0.060507104909606854,0.006196491451425338,0.056909747554579705,0.35039455151337484
TCGA-CQ-A4C7-01A,0.11000988202274044,0.07256304665264457,0.07470011168335552,0.06756444514687968,0.10042705497792433,0.0617590211459227,0.05528518475598381,0.017522651677130793,0.07160302910095366,0.3685655728364645
TCGA-CV-7422-01A,0.1086980416337595,0.07161402728877922,0.08652521605612981,0.059902928150966525,0.09657971527935276,0.05983656888524075,0.04474271843111301,0.01074447980286757,0.049244059047761295,0.41211224542402947
TCGA-CQ-A4CB-01A,0.10723616012307896,0.07174531569963848,0.08850729996608486,0.06951055117017159,0.10016404653511563,0.05779209720439258,0.05584032912015181,0.008041353756695235,0.0680040384369549,0.37315880798771595
TCGA-F7-7848-01A,0.10871965654404872,0.0807594955410228,0.08316932042733667,0.0406585845423869,0.10259217985236276,0.05310997353655399,0.04790263406155148,0.016945223709873253,0.24441029370001038,0.22173263808485313
TCGA-CR-7392-01A,0.04516299939551381,0.09055072996424378,0.08771080988545817,0.0740586034721368,0.10055528524332703,0.07006608693705482,0.0632867058988347,0.008492342795516684,0.08378799547652098,0.3763284409313934
TCGA-CV-7178-11A,0.12069286489255845,0.08200855551581776,0.09092682717729242,0.07763431660415099,0.07905990545459582,0.06502436434085877,0.05387321288857744,0.01201409418171179,0.09295273552552857,0.32581312341890806
TCGA-QK-A6VB-01A,0.05795942601185012,0.07994123250054136,0.10025920572862244,0.07510603735433752,0.08249020491701523,0.06156592187573421,0.05362169946449236,0.008874482813551951,0.08327825872663204,0.3969035306072227
TCGA-CX-7082-01A,0.04154846537018186,0.07944184871326278,0.11906663159855375,0.08922241451427909,0.0907172002011256,0.06346049409564396,0.054307724518711985,0.013203063510337275,0.036981171160695055,0.4120509863172087
TCGA-CV-7414-01A,0.026181635774911102,0.07905779857544554,0.08273412389278549,0.049308691351761094,0.08291161774567955,0.06752086750067005,0.05292386086927752,0.0161629108880123,0.1645773324988977,0.37862116090255976
TCGA-CN-A63W-01A,0.10650844294960583,0.07762551433526504,0.07904211471231366,0.06451885577783836,0.08862616542595303,0.06521895791320197,0.0528609957482069,0.009016471978569238,0.06565344372395641,0.3909290374350895
TCGA-BA-5557-01A,0.11646510439654303,0.06886838610803458,0.07784841914509558,0.038827484743085006,0.10738976015324413,0.06497710185996887,0.049184311354372595,0.012346989795609047,0.056691845800380884,0.4074005966436664
TCGA-CV-7435-01A,0.11095229250344046,0.06948150705219819,0.08578766305823736,0.044311887376867566,0.10023628859023832,0.06243139660392418,0.04694967587107215,0.011510087884439928,0.05567596695145633,0.41266323410812566
TCGA-UF-A7JT-01A,0.12878053408134885,0.04888452343563615,0.06989672250847138,0.062212890633630086,0.10145426864660578,0.06696512734005554,0.060955067150923435,0.008926506516891298,0.07223721299398332,0.3796871466924542
TCGA-QK-A6IF-01A,0.07262197257077276,0.07740982046956507,0.11583226117388502,0.09852238053795145,0.08195999367475502,0.06636305087206568,0.08964767671723689,0.01390261758090715,0.1291469087080594,0.2545933176948013
TCGA-QK-A6IJ-01A,0.10887884184732406,0.07190296082298174,0.07809693873269576,0.07721961177835177,0.09036529260262885,0.06193527638307777,0.06349634908742345,0.016508557170897872,0.089302492153017,0.3422936794216018
TCGA-CV-7248-01A,0.11176629012537681,0.06718924573691845,0.08544594242664923,0.04939346731895915,0.09670181803082895,0.06487986510218835,0.04684745123558038,0.013826605345244117,0.043115388675202225,0.42083392600305236
TCGA-CV-7101-11A,0.11502489136001855,0.07724222149400561,0.080152105478957,0.06645665253196846,0.07202813528825366,0.06439908053261575,0.04287251725373357,0.01064874793856682,0.12445853779101473,0.3467171103308659
TCGA-H7-A6C4-11A,0.10180047807048105,0.06910163092008796,0.08473621708190308,0.10414665871363787,0.09052815491886512,0.044693841311415336,0.06454036433580987,0.19357740970536108,0.08810331923466708,0.15877192570777157
TCGA-CV-6942-01A,0.07832546955900056,0.07100912276026936,0.07314498695953603,0.05285881456779359,0.11419417631810319,0.059192038222529615,0.048982892394794995,0.012237078310646438,0.22808724286962717,0.261968178037699
TCGA-RS-A6TP-01A,0.12545749893233377,0.07359716724987253,0.07132562921760761,0.07919042696201353,0.09228133552216523,0.07047450680349605,0.05048632346457099,0.009129864272883153,0.053030855919849865,0.3750263916552072
TCGA-CV-7091-11A,0.10104513115186228,0.06141349363665982,0.11299847267996675,0.11590005810667245,0.09564659275772876,0.041408489634780436,0.07408442657758858,0.2129928863209136,0.11578596591742796,0.06872448321639942
