,B cell,Dendritic,Endothelial,Fibroblast,Macrophage,Mast,T cell,myocyte,other,tumor
TCGA-KU-A66S-01A,0.02944674738901061,0.10526503327521058,0.11540484323490142,0.07204564898996291,0.08901097603655218,0.08381121881707485,0.0656903731446276,0.06847201930083231,0.14480658808372412,0.22604655172810342
TCGA-QK-A6VC-01A,0.03826589165705965,0.0797392601101313,0.13015778146240983,0.08728021730831809,0.0842513141939211,0.08704348570434013,0.07592365244892377,0.06734019100927892,0.15919495653691965,0.1908032495686977
TCGA-CN-6998-01A,0.024153171281512495,0.0912246749710118,0.11537225458749795,0.0602107155820928,0.0742590471096627,0.08774635474624763,0.05737608333181487,0.061234374052496314,0.0695143504422302,0.3589089738954333
TCGA-CV-6941-01A,0.02270950237907478,0.0941089902847323,0.12233062106017559,0.07676634341471872,0.08018926354535585,0.08500642152394133,0.0548925928069308,0.05881381782237172,0.04478516474246482,0.36039728242023406
TCGA-CN-4727-01A,0.029677760309987644,0.08212036436419026,0.1200729599725979,0.09716482332125505,0.06843585016013144,0.07091843158677445,0.047833872450712356,0.07612052829292469,0.07163522484852806,0.33602018469289824
TCGA-BB-A5HY-01A,0.038690604657174735,0.10101793669684617,0.1139948623152317,0.08849817602768743,0.07709252729750794,0.07460577450772336,0.06984399592014534,0.07486413701988033,0.07941699818954283,0.28197498736826015
TCGA-CV-7263-01A,0.018355972968419797,0.07870499772340696,0.11175359803045962,0.09476311774158483,0.08104529966623626,0.10018018334556426,0.05150485434970486,0.04839906594533824,0.0693226312021483,0.3459702790271369
TCGA-H7-A76A-01A,0.053194723060004626,0.07256467528100244,0.10362682332468345,0.09515239913754053,0.10656280579965034,0.08057293692748141,0.07945460432992492,0.05905948647344661,0.10239412719038074,0.24741741847588494
TCGA-CN-4723-01A,0.03202521991889116,0.06753427982601921,0.11847087428502974,0.09405056666746052,0.06683960966315065,0.07641850386861729,0.06502756691576536,0.09732475909079377,0.0332341196411132,0.3490745001231591
TCGA-CN-6997-01A,0.053823603611847425,0.07732576222094112,0.11627935156069984,0.06788781091776895,0.08784962308073668,0.09098921962185151,0.05191366998787242,0.056296415346144095,0.03477320950448673,0.3628613341476513
TCGA-CN-5364-01A,0.016637747175890633,0.08842051235945456,0.12797031917663995,0.06933475204019032,0.07546397020784128,0.08586564647898912,0.07070759441122182,0.04976896718144375,0.04912684834883189,0.36670364261949673
TCGA-CN-A63V-01A,0.02690705333364023,0.09077630609432281,0.11457375536958522,0.10732842883066782,0.07247234422102511,0.07826880875630052,0.05886251083563719,0.059903249669715546,0.05652918065962956,0.3343783622294761
TCGA-CQ-5325-01A,0.04557125042341101,0.08852605189514404,0.11679879567125107,0.09557158834863667,0.0980373853278905,0.10728278088704095,0.06215537325354527,0.06735678824131121,0.05387418297214475,0.26482580297962455
TCGA-CR-7386-01A,0.023122111667665687,0.10561992279112119,0.140164915003506,0.1237812880327342,0.09186499923549375,0.09808540037287103,0.05228436193529333,0.06315214265326749,0.04199676033596137,0.2599280979720861
TCGA-CX-A4AQ-01A,0.04048332055754576,0.13348610464442054,0.09855848964830993,0.07786445995622936,0.10504009755850353,0.10189205399236384,0.08757266928087044,0.06838292371451812,0.06552662583668648,0.22119325481055194
TCGA-QK-A64Z-01A,0.031656337454493116,0.09936811279091345,0.10760972107383986,0.0883130958222227,0.0795545870210039,0.08106554775333254,0.037360304499009955,0.06639922650817286,0.0741795787646269,0.33449348831238485
TCGA-BB-4225-01A,0.04029755090702222,0.08958394563340862,0.13344790195534195,0.10282232797354561,0.10414440972749463,0.08844149348790369,0.07326945856077986,0.052601229837903975,0.05094853257656264,0.2644431493400368
TCGA-CV-7183-11A,0.03526481550837233,0.1100751324235395,0.1252808333109793,0.05267029968344735,0.06861592311086519,0.07622614999159166,0.07474766124465716,0.07995275386196657,0.08189748214174312,0.2952689487228377
