,B cell,Dendritic,Endothelial,Fibroblast,Macrophage,Mast,T cell,myocyte,other,tumor
TCGA-CN-A63V-01A,0.020185262010902535,0.018716738844249483,0.04518540711105758,0.03137895026963347,0.03711635754635727,0.0156878261837895,0.01972101990876843,0.025577346429603926,0.007904895718299339,0.7785261959773385
TCGA-CQ-5325-01A,0.02466594628140927,0.017539892044012722,0.022886384409804346,0.07197369567426092,0.11704245928136246,0.016311797828865285,0.08054436608620097,0.21632533781171323,0.012625190167519151,0.4200849304148517
TCGA-CR-7386-01A,0.02215356054010942,0.02012789709263824,0.022104584839555443,0.1182248052231398,0.12747566920782932,0.031567651291397755,0.13653852587532353,0.025450827481652612,0.006114195316581615,0.49024228313177226
TCGA-CX-A4AQ-01A,0.02508698520155327,0.08444132209708931,0.034367679512566,0.03886140430465855,0.24979728296149392,0.016863139172564753,0.02142198401368543,0.028642212980297375,0.22172240963321826,0.2787955801228732
TCGA-QK-A64Z-01A,0.021460691613090492,0.014103970900666474,0.01924473744512602,0.09586588005274821,0.05251836477200695,0.015038620445312298,0.06548613143770324,0.039557148769403,0.01684951981019238,0.6598749347537509
TCGA-BB-4225-01A,0.03471718564235778,0.015140509683413614,0.023036633229951867,0.2891872994476594,0.1288662673323618,0.018049387576966534,0.036814149852506986,0.026028206378475745,0.08430300035839748,0.3438573604979087
TCGA-CV-7183-11A,0.026570912765838575,0.015362303395307962,0.020204600558514654,0.05526591042750659,0.04287114530863642,0.016460446347214493,0.015608652822656803,0.023329102818305834,0.3702980730780037,0.41402885247801496
TCGA-T2-A6WZ-01A,0.042129085380457613,0.017736886701089912,0.02379301459097448,0.04389657245461963,0.03517747587651032,0.021802518339496015,0.030796669644705597,0.02345745903170506,0.010672163531311297,0.7505381544491301
TCGA-HD-8314-01A,0.02163199461309078,0.015285275937775745,0.023363135639185885,0.038742183434680444,0.08125732957329387,0.01573313635149922,0.016071710261704293,0.2269641422506706,0.3400243822035282,0.22092670973457096
TCGA-CR-6473-01A,0.02055315406087209,0.016859963500695026,0.03487946677330026,0.030869464771907405,0.03823108085049993,0.015672614489850585,0.018792813712776132,0.024240378369939326,0.026030138206027592,0.7738709252641316
TCGA-CN-A642-01A,0.02063763313226579,0.014734621238620332,0.020527541395200518,0.09077890509258962,0.09937738608433223,0.016061366726610304,0.014845792341214874,0.027192009028354006,0.01584161071409381,0.6800031342467184
TCGA-BB-A6UO-01A,0.020914438999379517,0.01734161479394678,0.02443347119720565,0.0491825134019341,0.03624256953169609,0.01967392389070117,0.02035480267193367,0.023835854446305992,0.01329233765511084,0.7747284734117862
TCGA-DQ-7591-01A,0.0255810785659378,0.02822136292123298,0.02906323798424022,0.04100113013927825,0.0676565790792115,0.01814292967839958,0.040971155006566104,0.03133295893253678,0.6213413865585077,0.09668818113408909
TCGA-CR-7398-01A,0.01857732676925891,0.016836761480782884,0.021052457604571233,0.031186693891034952,0.032830113598528936,0.015267387226760094,0.06529752537802146,0.022508502173107882,0.03469512235636757,0.7417481095215661
TCGA-HD-8634-01A,0.01946719520036421,0.023905203474135113,0.021360688045566914,0.10006254749525594,0.032645653691132245,0.01616398004251296,0.050653679082554214,0.02298385548488121,0.01001043112919249,0.7027467663544047
TCGA-CR-7372-01A,0.019792362319778323,0.013705283398894402,0.019608847531632324,0.2289926336396089,0.0443274764356641,0.018261656632433385,0.018749768427587753,0.029020388904356608,0.011097498386767225,0.5964440843232769
TCGA-HD-8224-01A,0.025611530629329134,0.01745736374497289,0.026515041593975535,0.042421968021809905,0.04405831321107969,0.017866511064637956,0.02062275268112121,0.275571529151742,0.4010444760189516,0.12883051388238004
TCGA-BA-4074-01A,0.02017046176590132,0.018113005921142268,0.022200397991385276,0.0375579537273808,0.037160579805488814,0.0152096673937137,0.02446314489236758,0.025510044588676707,0.49625854044923456,0.30335620346470904
TCGA-CV-6961-11A,0.022519645386666926,0.020463846098790046,0.02532155562349151,0.1494905197198361,0.03229127527306772,0.03168330518785783,0.035863888764276326,0.06367928992080375,0.026232040950858578,0.5924546330743513
TCGA-BB-A5HZ-01A,0.022819073523601238,0.017200475684835657,0.023968249107300707,0.12979391635334658,0.03480966242156231,0.022563743544590304,0.019430435398276397,0.022939868828515023,0.018306588791029598,0.6881679863469421
TCGA-CQ-5332-01A,0.019694575758025815,0.016613479229726787,0.020531274213279865,0.06697558318281499,0.03696137846677277,0.015873516699730014,0.049327629195743856,0.023961829310743483,0.008696352362082263,0.7413643815810802
TCGA-CR-7380-01A,0.018763044040755794,0.017849544062856507,0.022156471332452563,0.17661447540023817,0.039917107199129796,0.014860241073442056,0.07766744581450509,0.023265081129989276,0.009272241826905085,0.5996343481197257
TCGA-CV-6936-01A,0.029045917134858355,0.013897464729586327,0.020019044069019182,0.17494894191920202,0.07506900503359726,0.020499271134506582,0.057491458391611946,0.023895855951649208,0.019032306061195558,0.5661007355747736
TCGA-MZ-A6I9-01A,0.025241370549651573,0.02363000895854112,0.06604795757817464,0.03004146919757717,0.037703475732117735,0.01776050022782348,0.016390008404051432,0.02531130325339711,0.4278478862437581,0.3300260198549076
TCGA-QK-AA3J-01A,0.01993345348435111,0.01741095823107578,0.026299911587655486,0.04104698414537078,0.03603098940058981,0.015338799213022593,0.047015317859761575,0.0251986895085665,0.4915994666503199,0.2801254299192864
TCGA-BA-4077-01B,0.01911026114897081,0.015584762582347826,0.021253087510985112,0.06616864583578139,0.09272438566106356,0.015457982961291541,0.1316796023513477,0.02439143376713616,0.007181780349814305,0.6064480578312615
TCGA-CQ-A4C7-01A,0.020927414407974833,0.019296733931619837,0.02205847630392011,0.1104763503967883,0.03744730816382895,0.016080302355201376,0.01833515665549618,0.023480783877887084,0.11099228557714397,0.6209051883301393
TCGA-CV-7422-01A,0.019075623542763043,0.023471730686877218,0.022238543168297525,0.037538162614143465,0.03397013080763428,0.016379957818055294,0.04645224501640484,0.03445512346764223,0.008336976541095376,0.7580815063370867
TCGA-CQ-A4CB-01A,0.019317276089456718,0.023567001404442102,0.022194144432577622,0.072835204524674,0.06292792728974862,0.014921576793878054,0.014895485702432222,0.022682032070658137,0.27788274035330546,0.468776611338827
TCGA-F7-7848-01A,0.02323852355717374,0.045449805134797516,0.0264402224808818,0.035572579500214176,0.047676045834163336,0.01700235515884459,0.024201814323361485,0.027346173557814744,0.5820681566564302,0.1710043237963184
TCGA-CR-7392-01A,0.03053266392201297,0.030391205461491395,0.022347902136406153,0.14338541014551942,0.09313099648366273,0.015535087831316017,0.10227847928355123,0.025739457354765165,0.01631988852693481,0.5203389088543402
TCGA-CV-7178-11A,0.02972099431819497,0.02262145978655212,0.022855258729403465,0.30458560288660874,0.0556635138278135,0.020964058347063507,0.014387891128576297,0.02453737823112286,0.006184684062577589,0.4984791586820868
TCGA-QK-A6VB-01A,0.019875615901432435,0.01723111612149643,0.026889641088142974,0.17654412500961852,0.03391985254144367,0.015615336170572836,0.029745048355939174,0.02267633651450093,0.027670823945183713,0.6298321043516694
TCGA-CX-7082-01A,0.020846910301809227,0.016725412523647024,0.021366635946963485,0.054563330710049804,0.03531887412505004,0.016813654141170666,0.073511956753809,0.04341995400911588,0.005594619411513693,0.7118386520768712
TCGA-CV-7414-01A,0.03127954988778798,0.01774630011156534,0.024829267331392228,0.04058115176576831,0.037089322895683376,0.01757524413436592,0.026136570760277218,0.025807374617869163,0.5441789362082986,0.2347762822869918
TCGA-CN-A63W-01A,0.01854646377103081,0.016124914957762197,0.021403340554257334,0.03813554315096364,0.04038938156494437,0.014893999200824185,0.06612249296384025,0.023979734932213163,0.018466722433130918,0.7419374064710331
TCGA-BA-5557-01A,0.020474351532844597,0.015190075454804176,0.020508166741330276,0.19226350850678528,0.0495252618340934,0.015688639510806388,0.017126685618265507,0.024029509535456225,0.01667966479777178,0.6285141364678425
TCGA-CV-7435-01A,0.01912997546745818,0.022881169902401764,0.021207167259021453,0.12142755540943996,0.04248960820666731,0.015485553899216626,0.0559708339121486,0.023073215879257765,0.017593856799184338,0.6607410632652041
TCGA-UF-A7JT-01A,0.020394929292744553,0.0382926564423553,0.023859165128085395,0.0767277925460427,0.08547789732867678,0.01647744432680119,0.014352853128364358,0.024313675251632968,0.018810570944574806,0.681293015610722
TCGA-QK-A6IF-01A,0.04195250292207463,0.01993985812873156,0.021375243721756133,0.1314332051637768,0.12813696895439602,0.017439097550397503,0.04421866306461382,0.024143661662741983,0.20468636692820558,0.36667443190330595
TCGA-QK-A6IJ-01A,0.019718137913503162,0.019315750600700662,0.029781210293574584,0.04079726912205375,0.04821867671661463,0.015652048074676985,0.015368532712969044,0.022702995080901067,0.01170309608917543,0.7767422833958307
TCGA-CV-7248-01A,0.020612120307316954,0.016237170367552067,0.020751092872214834,0.046398777380144265,0.04055706786566341,0.0151749534852615,0.07299045598846828,0.023926168053318327,0.00558353884645447,0.7377686548336059
TCGA-CV-7101-11A,0.02190119998133622,0.027588813921549545,0.025672088886557042,0.2013800111001103,0.03638775538392204,0.01627627685400471,0.01570832721898768,0.02403833392559291,0.42199774203515145,0.20904945069278816
TCGA-H7-A6C4-11A,0.03327155504274014,0.020632053409795282,0.04787584053486422,0.1723943638537533,0.0489358116573322,0.02144728408014177,0.020546177892871033,0.4560826269656807,0.01794633045677025,0.16086795610605112
TCGA-CV-6942-01A,0.025827821228187203,0.04177868684178397,0.023454465013540156,0.07754481641533892,0.07945326939529529,0.025815413148173635,0.014395933393999975,0.02553040740274629,0.014978056239150292,0.6712211309217843
TCGA-RS-A6TP-01A,0.02215359867148358,0.016657133043690004,0.020531515578028972,0.1324322967615371,0.03465185131450548,0.03654415086269438,0.05944800530468457,0.02477390215971775,0.009731192408438009,0.6430763538952202
TCGA-CV-7091-11A,0.0438571024893578,0.032854204519725594,0.07380477187908165,0.07734794436918242,0.06116756073169319,0.03384596942095744,0.015524185363041917,0.5574826011023699,0.022290531403045964,0.08182512872154418
TCGA-D6-A6EM-01A,0.023917156692878486,0.029035235628764568,0.053892627223093875,0.03157171723827372,0.06294737194994705,0.0173645979712514,0.01650411690267191,0.19221838762150376,0.015067590330075731,0.5574811984415395
TCGA-CV-7101-01A,0.026541890295064447,0.01508818685996169,0.020675082525847627,0.12664063721174906,0.05239875299876545,0.01758870895416233,0.0656011781465924,0.025097243155552607,0.013109003119430182,0.6372593167328744
TCGA-CR-7371-01A,0.01903310871272452,0.017020554834797617,0.021867174513799815,0.06649441800136828,0.04026750252661264,0.01584530034872731,0.09681536049861017,0.02341352395157704,0.009328676107629318,0.6899143805041532
TCGA-CQ-5329-01A,0.01874650049496847,0.023904657351713567,0.03780194087498618,0.028923632893298443,0.13593030946501417,0.017506464526498372,0.02789155209081713,0.025459282296790883,0.005823188327948157,0.6780124716779646
TCGA-H7-8502-01A,0.020711805767313695,0.016929611042634598,0.020267593201561775,0.08990373271854132,0.03474412376917542,0.028488014654109304,0.030386915558952184,0.023284005348912538,0.014408937795186485,0.7208752601436127
TCGA-CN-6989-01A,0.019514342368398448,0.01873448501237972,0.02070637461609658,0.13597248020871278,0.07986546147712863,0.015119116703153447,0.04288529365294553,0.056455058259099314,0.005702922279637607,0.6050444654224479
TCGA-CN-5360-01A,0.01906502418869486,0.024303642389503846,0.02189437928682946,0.12429391946610993,0.09768626686947703,0.015030413020686324,0.09095962318586671,0.05665585962378825,0.019111274535865082,0.5309995974331786
TCGA-CV-7097-11A,0.03841669925135636,0.02684712849766353,0.12250498824658913,0.07143481059073434,0.06345705211112956,0.02668489822633809,0.021025642930357046,0.5007856253250442,0.03092765203579884,0.09791550278498898
TCGA-CV-7429-01A,0.0260196944445935,0.020055595791706324,0.08619209933328635,0.030845691948791398,0.03823138730576073,0.018231083217487783,0.018082095968177028,0.025844582273457466,0.4924182740158119,0.24407949570092752
TCGA-H7-A6C4-01A,0.01947969561302967,0.021158977299897914,0.021127124714586807,0.06832169556814796,0.04076687782101632,0.015804211548255818,0.02703074597223545,0.12973472105905476,0.030210985405725987,0.6263649649980493
TCGA-BA-5153-01A,0.023819249896078986,0.02406712425875108,0.021862123806488942,0.20311558668154372,0.14820229279379016,0.026145770467863913,0.012407971160794513,0.024005899379250527,0.035316973269608566,0.4810570082858297
TCGA-BB-8596-01A,0.01896549321795826,0.013423730499068932,0.01955758864327426,0.07246810592314659,0.09021342828345978,0.015357243244428513,0.018313207236903217,0.02544044801148587,0.15875907892506777,0.5675016760152068
TCGA-CR-7369-01A,0.02654503241604515,0.015756808160013534,0.01987867114982356,0.13076614636262707,0.034058816688492664,0.016188584130970768,0.06708523241039033,0.022937478784193117,0.012546861999622617,0.6542363678978212
TCGA-CQ-7071-01A,0.02003424598534095,0.013331106051774953,0.01980907650156844,0.12136810463130597,0.07781992361581841,0.021865916100233574,0.04661183777996864,0.024088591178534128,0.02098606271350959,0.6340851354419452
TCGA-BA-A6DB-01A,0.020076765949834798,0.0222389482934858,0.023125525038948627,0.14529638314373072,0.07574571345449183,0.015307019733598756,0.07929631866957777,0.13450302444486736,0.01056974770036993,0.4738405535710945
TCGA-CV-A6K1-01A,0.022669977956349875,0.03296961027025808,0.0231718074718358,0.09505414153250998,0.032594039535770745,0.016768677224518035,0.018228020470307783,0.022278209425486008,0.01445769665967884,0.7218078194532849
TCGA-MT-A51X-01A,0.018750194935689933,0.0192206120973113,0.020682865280565198,0.07605383138087102,0.03458648512977211,0.015920497835605053,0.078153546017585,0.023214357553433485,0.015450901247856613,0.6979667085213103
TCGA-4P-AA8J-01A,0.020147935239252835,0.01805506021210638,0.0219218942672436,0.039274863188199186,0.03838398153907189,0.016282659095692476,0.01842899328478493,0.033065529208268156,0.007929444588627,0.7865096393767536
TCGA-CV-5439-01A,0.019189096306758618,0.017804994648388583,0.020840137354179136,0.17145313351372765,0.0813716303382292,0.014732967847168548,0.042187504953619934,0.025987419022249394,0.0058118350914996425,0.6006212809241793
TCGA-BA-A4IF-01A,0.019364228003899194,0.015113751507731907,0.02252354511655361,0.14337357730902747,0.03616698310503893,0.015468197872334293,0.04097256794188689,0.035362561545199525,0.007689687320336142,0.6639649002779922
TCGA-D6-A4Z9-01A,0.018840713540682064,0.019347555548878015,0.03097607944382592,0.09695112824498149,0.03900637310785312,0.015533747810319073,0.07509273153229848,0.023759415637585646,0.017740710010120665,0.6627515451234555
TCGA-CV-7437-01A,0.01968710356777581,0.01900803159741193,0.02423410894210703,0.05336090339660182,0.033170506383459905,0.016168355593976558,0.05713340276392807,0.022913048858416926,0.0092471906821117,0.7450773482142103
TCGA-CR-6484-01A,0.021552421316000735,0.013959288861075314,0.020666116422016628,0.1696290996149704,0.17279035737610413,0.01499631974518932,0.07806158033628492,0.024735655560607448,0.014299849860122343,0.4693093109076288
TCGA-CV-7245-01A,0.021141914933172343,0.025952015940204253,0.021874051530480866,0.17546380255119307,0.034053540860170935,0.02094573262763998,0.053444108710068335,0.023139066333955547,0.014105430155597653,0.609880336357517
TCGA-CQ-5327-01A,0.019243233495207814,0.015460216342740408,0.022028967953507454,0.1034655144713828,0.10157640095381762,0.01515581501823679,0.02879296363614656,0.022910761557255355,0.00599852866976591,0.6653675979019394
TCGA-DQ-7588-01A,0.019764043028144107,0.018540375621282287,0.02171157428039465,0.03764330809956245,0.03448167873898903,0.01581699240465427,0.03646670528847927,0.028268000285610485,0.00797345156404164,0.7793338706888419
TCGA-CR-7373-01A,0.021382237897191573,0.020093024411381683,0.02075408709597672,0.0630271161740028,0.0816379708425552,0.015427464843949378,0.017451292838374734,0.02269038763305174,0.01675307308445035,0.7207833451790657
TCGA-CX-7085-01A,0.02800767983747487,0.010831517447292834,0.018942061260388027,0.18023172860968567,0.0828132835955409,0.014403828486136548,0.031027527196808,0.054222229974828666,0.1563613200092022,0.4231588235826423
TCGA-F7-A50J-01A,0.02038176191905675,0.01598556491972777,0.020287921505124425,0.07973026064172285,0.03554007692296235,0.017085302384139904,0.03628613187938119,0.02461201812526386,0.010370132296909116,0.7397208294057118
TCGA-CQ-6228-01A,0.020209555983964605,0.0314288285293278,0.022564136063719147,0.13714199045261394,0.03374618473751848,0.016942821524243534,0.03676874907736153,0.022608043812668996,0.018281011368580877,0.660308678450001
TCGA-CQ-6222-01A,0.02772509515560185,0.02029047959672638,0.031300501504317485,0.04452037745412279,0.07857976303036115,0.01942933578688248,0.03311076545600159,0.45690800078263594,0.016275978061448527,0.27185970317190183
TCGA-IQ-7630-01A,0.018682096783699805,0.014995778687805184,0.021627020746364013,0.1445771960826178,0.0323345110879831,0.02463629698377178,0.03362984673633331,0.02141619350902552,0.08943324442754547,0.598667814954854
TCGA-CV-7103-11A,0.02015218824750648,0.013238079830992908,0.02058328946418959,0.18567592247194178,0.0502409799255672,0.015797069992251254,0.03361956952081368,0.1478065906011855,0.04410604901764783,0.46878026092790387
TCGA-D6-A6EP-01A,0.05718536330075291,0.03941136954008375,0.377908033759752,0.06166920764620972,0.07080852055006624,0.0360401893223527,0.02013894284060307,0.038314935757178314,0.05122199657477409,0.24730144070822727
TCGA-CV-7250-11A,0.02852054794313719,0.01714336585251102,0.031601293347989466,0.0430806505594758,0.0537110046445671,0.01858603291203494,0.020858537952916433,0.38789073789629486,0.29421953915335614,0.10438828973771704
