"","B.cell","Dendritic","Endothelial","Fibroblast","Macrophage","Mast","myocyte","other","T.cell","tumor"
"26",0.152244873508025,0,0,0.536284411670207,0,0,0.258114823811024,0,0,0.0533558910107438
"0",0.152244873508025,0,0,0.536284411670207,0,0,0.258114823811024,0,0,0.0533558910107438
