"","B.cell","Dendritic","Fibroblast","Macrophage","Mast","myocyte","other","other.1","T.cell","tumor"
"25",0.0243489923194838,0.0101575151704815,0.409086287301692,0.00734113034549573,0.0136662308750121,0.00917290162930956,0.000685696631404383,0.00175136803211414,0.229945101880844,0.293844775814163
"0",0.0243489923194838,0.0101575151704815,0.409086287301692,0.00734113034549573,0.0136662308750121,0.00917290162930956,0.000685696631404383,0.00175136803211414,0.229945101880844,0.293844775814163
