"","B.cell","Dendritic","Fibroblast","Macrophage","Mast","myocyte","other","other.1","T.cell","tumor"
"25",0.0575673135801345,0.0321705615548362,0.438387388259792,0,0.00885013418233453,0.0404576775001643,0.199435105308898,0,0.0519149364899936,0.171216883123847
"0",0.0575673135801345,0.0321705615548362,0.438387388259792,0,0.00885013418233453,0.0404576775001643,0.199435105308898,0,0.0519149364899936,0.171216883123847
