"","B.cell","Dendritic","Fibroblast","Macrophage","Mast","myocyte","other","other.1","T.cell","tumor"
"25",0.023732261233175,0.00904549576217647,0.405600852313628,0.00470877036037719,0.0131835176910694,0.00923140072481829,0.000380795749505451,0.00231214935504301,0.196632965308765,0.335171791501443
"0",0.023732261233175,0.00904549576217647,0.405600852313628,0.00470877036037719,0.0131835176910694,0.00923140072481829,0.000380795749505451,0.00231214935504301,0.196632965308765,0.335171791501443
