"","B.cell","Dendritic","Endothelial","Fibroblast","Macrophage","Mast","myocyte","other","T.cell","tumor"
"16",0,7.56053291641054e-05,0.13908287320738,0.180205514752982,0.00319575967128817,0.0325240000507108,0.00117461668642903,0.00382180524821855,0.540421197805239,0.0994986272485884
"0",0,7.56053291641054e-05,0.13908287320738,0.180205514752982,0.00319575967128817,0.0325240000507108,0.00117461668642903,0.00382180524821855,0.540421197805239,0.0994986272485884
