"","B.cell","Dendritic","Fibroblast","Macrophage","Mast","myocyte","other","other.1","T.cell","tumor"
"25",0.0221883586638151,0.020377582353263,0.387121826020782,0.00449530539455793,0.0139205220547304,0.00892620875555243,0.000491144707302637,0.00198461591936787,0.218749529358049,0.321744906772579
"0",0.0221883586638151,0.020377582353263,0.387121826020782,0.00449530539455793,0.0139205220547304,0.00892620875555243,0.000491144707302637,0.00198461591936787,0.218749529358049,0.321744906772579
