"","B.cell","Dendritic","Fibroblast","Macrophage","Mast","myocyte","other","other.1","T.cell","tumor"
"25",0.0288345020118427,0.0114114043296796,0.434910351782157,0.00560693536224248,0.0131659614464517,0.00861279072347675,2.54409854820416e-06,0.00120366783555925,0.189456901502924,0.306794940907119
"0",0.0288345020118427,0.0114114043296796,0.434910351782157,0.00560693536224248,0.0131659614464517,0.00861279072347675,2.54409854820416e-06,0.00120366783555925,0.189456901502924,0.306794940907119
