"","B.cell","Dendritic","Fibroblast","Macrophage","Mast","myocyte","other","other.1","T.cell","tumor"
"25",0.0182583550880941,0,0.201436680719784,0,0.0113193436525086,0.0104335758332897,0.447554586643182,0,0.191040924753931,0.119956533309211
"0",0.0182583550880941,0,0.201436680719784,0,0.0113193436525086,0.0104335758332897,0.447554586643182,0,0.191040924753931,0.119956533309211
