"","B.cell","Dendritic","Endothelial","Fibroblast","Macrophage","Mast","myocyte","other","T.cell","tumor"
"TCGA-BB-4223-01A",0,0,0,0.1337327794189,0.12470928930848,0,0.171683467868799,0,0,0.56987446340382
"TCGA-CV-A468-01A",0,0,0,0,0.0530211158256335,0,0,0,0.0071003839741074,0.939878500200259
"TCGA-D6-6516-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CQ-6219-01A",0,0,0,0,0.116254525097471,0,0,0,0,0.883745474902529
"TCGA-CR-6467-01A",0,0,0,0,0.314868474591598,0,0.0488973515558006,0,0.047840555660943,0.588393618191658
"TCGA-CN-A497-01A",0,0,0,0.102624375600478,0.106266434121976,0,0.214052628158726,0,0,0.577056562118819
"TCGA-HD-A6I0-11A",0,0,0,0,0,0,0,0,0,1
"TCGA-P3-A5QE-01A",0,0,0,0,0.183295353167002,0,0,0,0.153309842584191,0.663394804248807
"TCGA-CV-7102-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-5443-01A",0,0,0,0,0.394148623474365,0,0,0,0,0.605851376525635
"TCGA-CR-7377-01A",0,0,0,0,0.110964806656412,0,0,0,0.0114341148086124,0.877601078534976
"TCGA-CN-6016-01A",0,0,0,0.0176176970020959,0,0,0,0,0,0.982382302997904
"TCGA-BA-A6DG-01A",0,0,0,0,0.00285038171689301,0,0,0,0,0.997149618283107
"TCGA-CQ-A4CD-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-F7-A50G-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-T2-A6X2-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-BA-5559-01A",0,0,0,0,0.469014975567075,0,0.276938682627541,0,0,0.254046341805385
"TCGA-CN-6021-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CN-6020-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-BA-A6DJ-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-BA-A6D8-01A",0,0,0,0,0.0126570054560756,0,0,0,0,0.987342994543924
"TCGA-CR-7376-01A",0,0,0,0.326565138926815,0.200998379141577,0,0,0,0,0.472436481931608
