"","B.cell","Dendritic","Endothelial","Fibroblast","Macrophage","Mast","myocyte","other","T.cell","tumor"
"TCGA-CR-6467-01A",0,0,0,0,0.21329224484609,0,0.186803208741457,0,0,0.599904546412453
"TCGA-CN-A497-01A",0,0,0,0.0679935140447332,0.0650798570963698,0,0.257090006446269,0,0,0.609836622412628
"TCGA-HD-A6I0-11A",0,0,0,0,0,0,0,0,0,1
"TCGA-P3-A5QE-01A",0,0,0,0.0244242381400763,0.16849522760492,0.0031209620623323,0.00673108782533176,0.160442793667132,0,0.636785690700207
"TCGA-CV-7102-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-5443-01A",0,0,0,0,0.259929388485445,0,0.0957931016147098,0,0,0.644277509899846
"TCGA-CR-7377-01A",0,0,0,0,0.0617936289799658,0,0,0.0721899464926386,0,0.866016424527396
"TCGA-CN-6016-01A",0,0,0,0.121848070767688,0,0,0,0,0,0.878151929232312
"TCGA-BA-A6DG-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CQ-A4CD-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-F7-A50G-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-T2-A6X2-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-BA-5559-01A",0,0,0,0,0.437165621668163,0,0.299729671295985,0,0,0.263104707035852
"TCGA-CN-6021-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CN-6020-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-BA-A6DJ-01A",0,0,0,0,0.00252055665963436,0,0,0,0,0.997479443340366
"TCGA-BA-A6D8-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CR-7376-01A",0,0,0,0.433845840943072,0.120570478773274,0,0,0,0,0.445583680283653
"TCGA-HD-A633-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-BA-6871-01A",0,0,0,0.0406479120568252,0.00684183073965045,0,0.519762596980788,0,0,0.432747660222736
"TCGA-CR-6488-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-6959-11A",0,0,0,0,0,0,0.114389929607913,0,0,0.885610070392087
"TCGA-CR-7364-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-7421-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CQ-5323-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-UF-A718-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-KU-A6H7-01A",0,0,0,0,0.085015757643438,0,0,0,0,0.914984242356562
"TCGA-CN-5363-01A",0,0,0,0,0.0562868113966723,0,0.00547607028030387,0,0,0.938237118323024
"TCGA-CN-4730-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CN-5370-01A",0,0,0,0.152198426364821,0.0645947185515849,0,0,0,0,0.783206855083594
"TCGA-UF-A71D-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-UF-A71E-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-7416-11A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-7104-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-A45P-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-7238-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-7099-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-A6JO-01B",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-5971-01A",0,0,0,0.0474256196261591,0.0710679413688475,0,0.876253786479774,0,0,0.0052526525252194
"TCGA-D6-A6EN-01A",0,0,0,0,0.0481132192258066,0,0,0,0,0.951886780774193
"TCGA-CN-4729-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-6960-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-IQ-A61H-01A",0,0,0,0,0,0,0.0217249338610519,0,0,0.978275066138948
"TCGA-CV-6956-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-MT-A51W-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CQ-6221-01A",0,0,0,1,0,0,0,0,0,0
"TCGA-CV-7245-11A",0,0,0,0.0434573532395574,0,0,0.956542646760443,0,0,0
"TCGA-CV-6953-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-5436-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CN-4738-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-BA-A6DA-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CR-6474-01A",0,0,0,0.196982816086231,0,0,0,0,0,0.803017183913769
"TCGA-CQ-5334-01A",0,0,0,0,0.010556252340571,0,0,0,0,0.989443747659429
"TCGA-HD-8635-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CQ-6225-01A",0,0,0,0,0,0,0.00593029157006624,0,0,0.994069708429934
"TCGA-CV-7250-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-F7-A623-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CN-5355-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-6934-01A",0,0,0,0.302559502636179,0.0191984283559515,0,0,0,0,0.67824206900787
"TCGA-CN-5356-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-7406-01A",0,0,0,0.0511911776713459,0,0,0.399629448781568,0,0,0.549179373547086
"TCGA-CV-6943-11A",0,0,0,0,0,0,0,0,0,1
"TCGA-CQ-5324-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CQ-5333-01A",0,0,0,0,0.218172899946818,0,0.0159278666452162,0,0,0.765899233407966
"TCGA-CN-4737-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-C9-A480-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-D6-6824-01A",0,0,0,0.0854961291970565,0.201837143084555,0,0.00249185573242147,0.245866476425545,0,0.464308395560422
"TCGA-CN-A63T-01A",0,0,0,0,0.0537284651518156,0,0.0147933167637449,0,0,0.93147821808444
"TCGA-CV-7252-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-7255-11A",0,0,0,0,0,0,0.00410786033262588,0.16019894221215,0,0.835693197455224
"TCGA-CV-6003-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-F7-A50I-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-7407-01A",0,0,0,0,0.0817228787786428,0,0.0528837265807726,0,0,0.865393394640585
"TCGA-CN-5366-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CN-6011-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-F7-A61S-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-7433-01A",0,0,0,0.0222179212346167,0.0625954416157049,0,0,0,0,0.915186637149678
"TCGA-CR-6480-01A",0,0,0,0,0.173889055500814,0,0.0606748713213301,0,0,0.765436073177856
"TCGA-CV-7423-11A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-A45O-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-6933-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-A45V-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CN-A49C-01A",0,0,0,0,0,0,0.0360357924713359,0,0,0.963964207528664
"TCGA-DQ-5630-01A",0,0,0,0,0.0749550402264923,0,0,0.198912903259911,0,0.726132056513597
"TCGA-UP-A6WW-01A",0,0,0,0,0.1417729152559,0,0.0789054263549523,0,0,0.779321658389147
"TCGA-CV-7406-11A",0,0,0,0,0,0,0.753508269900108,0,0,0.246491730099892
"TCGA-P3-A6T5-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-7261-11A",0,0,0,0,0,0,0.0671760404134435,0,0,0.932823959586557
"TCGA-IQ-A61J-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CR-7379-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-A45Z-01A",0,0,0,0,0.0228860071051187,0,0,0,0,0.977113992894881
"TCGA-CN-4742-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-A461-01A",0,0,0,0,0.135039690903549,0,0,0,0,0.864960309096451
"TCGA-CR-7388-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-BA-A6DE-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-6948-01A",0,0,0,0,0,0,0.10271275055863,0,0,0.89728724944137
"TCGA-BB-4227-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-P3-A6T4-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-QK-A6V9-01A",0,0,0,0,0.219081453480302,0,0.105517686638692,0,0,0.675400859881006
"TCGA-CR-7389-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-6935-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CN-6017-01A",0,0,0,0,0.187468566547274,0,0.388162574049008,0,0,0.424368859403718
"TCGA-CV-A6JU-01A",0,0,0,0,0,0,0.14273576979442,0,0,0.85726423020558
"TCGA-CR-7401-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-6933-11A",0,0,0,0,0.118577923234208,0,0.0949230075373141,0.786499069228478,0,0
"TCGA-CN-4739-01A",0,0,0,0,0.0482951684442192,0,0.028567605421478,0,0,0.923137226134303
"TCGA-CV-A45Y-01A",0,0,0,0,0.00468761493934332,0,0,0,0,0.995312385060657
"TCGA-CR-6493-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-BA-4076-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-6436-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-DQ-5625-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-HL-7533-01A",0,0,0,0,0.0194840081480112,0,0,0,0,0.980515991851989
"TCGA-CV-A6JM-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-QK-AA3K-01A",0,0,0,0.729625821811414,0.0966324189128972,0,0.0441616206380382,0,0,0.12958013863765
"TCGA-HD-7831-01A",0,0,0,0.689779033399098,0,0,0,0,0,0.310220966600902
"TCGA-UF-A71B-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-A45U-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-7440-11A",0,0,0,0,0,0,0.0481266368963503,0.00673097712230293,0,0.945142385981347
"TCGA-CV-6955-11A",0,0,0,0,0,0,0,0,0,1
"TCGA-CV-7253-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-P3-A6T8-01A",0,0,0,0.0753664776093457,0,0,0,0,0,0.924633522390654
"TCGA-CR-5250-01A",0,0,0,0,0.0520671079670134,0,0,0,0,0.947932892032987
"TCGA-BA-5152-01A",0,0,0,0,0,0,0,0.152207074813409,0,0.847792925186591
"TCGA-CR-5247-01A",0,0,0,0,0,0,0,0,0,1
"TCGA-MT-A7BN-01A",0,0,0,0.12515415153804,0.234742084679188,0,0.267815217504085,0,0,0.372288546278688
"TCGA-CN-A499-01A",0,0,0,0,0,0,0,0,0,1
