"","B.cell","Dendritic","Endothelial","Fibroblast","Macrophage","Mast","myocyte","other","T.cell","tumor"
"TCGA-HD-A4C1-01A",0.00169658174797624,0,0.0160741120407266,0.0327055484210904,0.00740859835356193,0,3.57389924361323e-06,0,0.0013568916992972,0.940754693838104
"TCGA-CV-7438-11A",0.00424232459316271,0.00029778992765904,0.0108407867580497,0.0159605318624903,0.0221500381697938,0.000229084512821484,0.00733185247308553,0.00573957136794454,0.00431173871075438,0.928896281624238
"TCGA-CV-5444-01A",0.00089081003252175,0,0.0152567001777138,0.227052907933565,0.116538621295377,0.000168010557125601,0.07614236766571,0.000111862101624708,0,0.563838720236362
"TCGA-BA-5556-01A",0.00331824468592756,0.00389907178111231,0.0130635309239105,0.0187933343138264,0.0772860828254008,0.000244469632219131,0,0.00021040100241339,0.000263156471541566,0.882921708363648
"TCGA-P3-A6SX-01A",0,0,0.00565484699176169,0.0265390349249316,0,8.85252608436987e-05,0.0133959077224736,0,0.000629334450194418,0.953692350649795
"TCGA-CV-7242-11A",0.000246567970473995,0.000127570995065426,0.0146401451640922,0.0515137270851361,0.027923888775192,8.68982677556871e-05,7.25160263771003e-05,0.0285657013857059,0.000878327014797272,0.875944657315404
"TCGA-DQ-7592-01A",7.22990197626276e-05,0.000342608474339666,0.00874024064091155,0.0193589992041106,0.0123562145631543,0.000245447053421522,0.0174824913390032,0,0.00509859806217032,0.936303101643126
"TCGA-CV-6937-01A",0,0,0.00649817584876741,0.114431070857985,0.0394875745168058,1.11119382403636e-05,0.000299596112202497,0.0230049023345409,0,0.816267568391458
"TCGA-QK-A8ZB-01A",0.0222845678013239,0,0.00853953868536462,0.0874110258905381,0.0106954837713442,0.000290481209584206,0,0.0406480148499724,0,0.830130887791872
"TCGA-CV-7432-01A",0,0,0.00321567711207102,0.00767250088488137,0,8.34243381520362e-05,3.76137543654472e-05,0,0,0.98899078391053
"TCGA-CV-7089-01A",0.000111174738013153,0.000537178482466466,0.0165589904925049,0.00855675833792665,0.0102046298511406,0.000344388227600439,0,0,0.00144010892061026,0.962246770949738
"TCGA-CV-6939-11A",0.000873163118585715,0,0.0218250832512178,0.0678575945587308,0.00727307590897602,0,0.885131336642797,0.0164888132586144,0,0.000550933261078447
"TCGA-BA-4075-01A",0,0,0.0061566306811495,0.0328407387075693,0.0289631893382689,2.2950522662176e-05,0.00592358382732851,0,0,0.926092906923022
"TCGA-T3-A92M-01A",0.0102919538867561,0,0.0136454214517791,0.127139664513717,0.0677703975222121,0.000127816078255845,0,0,0,0.781024746547279
"TCGA-BA-4078-01A",0.000372741917305152,0,0.0300409079568524,0.224026641714811,0.0627067101560045,0.00017560459899941,2.30509210059044e-05,0,0,0.682654342735022
"TCGA-CV-7100-01A",0,0,0.0197465948076406,0.111382556704198,0.0465721922549908,0.000151539926589233,1.47617049050369e-05,0,0.00625463963592886,0.815877714965748
"TCGA-MZ-A7D7-01A",0.000172533394772914,0,0.00435385997471309,0.000809061915951802,0.000511347213113494,0.000153976345605868,0,0.00177246665439082,0.002771231329994,0.989455523171458
"TCGA-QK-A652-01A",0.000133757138031733,0.00142885783341343,0.0196739305594466,0.0349281671971488,0.0164750744683504,0.000337967884914562,0.124430533668048,0.00570327077828624,0.00947778859801248,0.787410651874348
"TCGA-CV-6433-01A",0.00689568759401614,0,0.0177545137150501,0.0183430379128128,0.171018447576453,0.000137589505265282,0.00052905565000421,0.0157591846514019,0.0264474053532245,0.743115078041772
"TCGA-CV-7416-01A",0,0,0.00993259862464886,0.200101125797522,0.0364757746941239,0.000117292775313506,0,0.00168210307700588,0,0.751691105031386
"TCGA-CV-A6JY-01A",0.00212890039046121,0,0.00770555747489925,0.00404340213480311,0,0.000498946245385556,0.000445177905035357,0.0183902639608284,0,0.966787751888587
"TCGA-CR-7399-01A",0.00125836032693617,0,0.0135516790443601,0.0639538596757201,0.188399046004947,4.78984004399128e-06,4.81074118762948e-05,0.0166910566296819,0.0272432724643325,0.688849828602102
"TCGA-CV-7568-01A",0.000477708224016566,0,0.00820308235552778,0.17139961214524,0.0143267686209303,8.27291924886987e-05,0.0265981575667486,0,0.00341903389004688,0.775492908005001
"TCGA-KU-A66S-01A",0.00442915956503897,0.00263312531316029,0.0509228218700547,0.1321811019663,0.00568778623117137,0.00243239013012266,0.000652625551658011,0.0575789328185405,0.0105972779682912,0.732884778585663
"TCGA-QK-A6VC-01A",0.00839886446921715,0.000209191871113189,0.0208027468328472,0.0528600723313362,0.0718280700075198,0.000227159771408973,5.24560603550808e-06,0.0224402485068331,0.0107001926166596,0.812528207987029
"TCGA-CN-6998-01A",0,0,0.00369678138704227,0.000752274775305671,1.07779945870159e-05,2.90724818422103e-05,0.00687369694728651,0.000592507956198726,0.00189798904641772,0.98614689941132
"TCGA-CV-6941-01A",0.00145077342378816,0.000814015465839402,0.00772636931839585,0.133447613666757,0.0282212466213864,0.000830408354957582,0.00083961801264314,0.00313872654287013,0.000605344709204659,0.822925883884158
"TCGA-CN-4727-01A",0,0,0.0127519443287085,0.0660101434104297,0,4.68456983595453e-05,0.000277463944539612,0.000952239714622901,0.000572855127869148,0.919388507775471
