,B cell,Dendritic,Endothelial,Fibroblast,Macrophage,Mast,T cell,myocyte,other,tumor
25,0.08711334928485029,1.6199974433502503e-07,0.10004135410867346,0.24001280622332843,0.16014563406101667,0.08956086657447664,0.00012919678992912085,0.06940282798504939,2.3613750105917468e-07,0.25359356683543055
