,B cell,Dendritic,Endothelial,Fibroblast,Macrophage,Mast,T cell,myocyte,other,tumor
28,0.15545475236730985,0.026741295152995784,0.1279349520673868,0.15883859566371514,0.08441496768440424,0.10181095207119088,0.06775256790110254,2.7325900426516666e-05,0.09467650801141599,0.18234808318005222
