,B cell,Dendritic,Endothelial,Fibroblast,Macrophage,Mast,T cell,myocyte,other,tumor
22,0.1651296400200183,0.09145123244007422,0.03466355274278859,0.13302507990472406,0.0990983135381704,0.09620478461087392,2.124718786785722e-05,0.060436885955628274,0.09947442363591973,0.22049483996393468
