,B cell,Dendritic,Endothelial,Fibroblast,Macrophage,Mast,T cell,myocyte,other,tumor
22,0.03877287662599126,0.0916413982053716,0.04886590074442672,0.16286068993113842,0.11089827172502041,0.13715291000156052,0.04710177733546395,0.07014388812887828,0.12958587841926605,0.16297640888288273
