"","B-cell","Dendritic","Endothelial","Fibroblast","Macrophage","Mast","myocyte","other","T-cell","tumor"
"TCGA-CN-6998-01A",9.66007039735665e-08,3.3620832970926e-07,0.0167585082330045,0.00440264410409285,0.00379107284030521,1.0029696110171e-06,0.00483832434356858,2.18768856858215e-07,0.0069842259861457,0.963223569945382
"TCGA-CV-6941-01A",5.31242063929938e-05,1.8611949739474e-07,0.0415222156949681,0.212154163718615,0.0116894927410675,0.000610595472389477,0.000246714023812906,2.37974054397346e-06,0.0124461154564555,0.721275012826257
"TCGA-CN-4727-01A",1.50659011625891e-07,3.6698656553886e-07,0.0673773478241156,0.0791644038157078,0.00072652335775046,2.13537928567154e-07,0.000244439764111762,7.34244438005265e-06,0.00502497089256298,0.847454240717866
"TCGA-BB-A5HY-01A",1.31530743429012e-07,4.72221976396413e-07,0.0360824061914195,0.0662394197965281,0.00219668099106352,1.33599113082126e-07,0.000275606504443422,2.54510469596418e-07,0.0136629925948408,0.881541902059402
"TCGA-CV-7263-01A",0.000430561469532504,2.7048121870581e-07,0.0469843857978596,0.18092300781686,0.0272659865518917,0.000311309209782232,0.0222643362353417,5.04813038133233e-07,0.0170599567638973,0.704759680860578
"TCGA-H7-A76A-01A",0.0036898191063505,0.00245840749332087,0.0372487389821114,0.202554389421979,0.0790819889433383,0.000416290684668113,3.39987653083369e-07,0.00011816594328029,0.0610821732076188,0.61334968622968
"TCGA-CN-4723-01A",0.00313276544622654,8.82765116245446e-07,0.0749803546019608,0.138862674144868,0.0184828715906803,0.000145123119315324,7.70906394814099e-06,0.000575624777155373,0.0250718425517153,0.738740151939014
"TCGA-CN-6997-01A",5.01734836502136e-07,4.20995712607414e-07,0.0577073709845618,0.0884053644887753,0.00569763256428569,0.000181034378301103,1.82105922418599e-07,0.00229098817052865,0.00739301684246945,0.838323487734607
"TCGA-CN-5364-01A",7.15425868304479e-08,1.05541983108706e-06,0.0368291533140638,0.0743427763539252,0.0151724383325243,8.04274860475276e-05,0.011212811568249,0.000216657498730542,0.0116290510358982,0.850515557448144
"TCGA-CN-A63V-01A",2.28191235272047e-07,2.78057451290492e-07,0.0264274024280549,0.279850975945553,0.00823147340578698,6.67269553743165e-05,0.0003045167987506,3.70871742665466e-07,0.00408268219506511,0.681035345150986
"TCGA-CQ-5325-01A",0.00419004683562273,2.40136275651008e-05,0.0655610182537978,0.125387099708103,0.0682849089548923,0.000405524928351407,0.0644756890415731,5.35168540584435e-07,0.0542144567082476,0.617456706773307
"TCGA-CR-7386-01A",1.8428504257195e-07,4.55398558534066e-07,0.0221128288024882,0.402605589194981,0.0495051053254329,0.00040570293072022,0.00126222450926927,2.68728493801814e-07,0.00803875830691908,0.516068882518095
"TCGA-CX-A4AQ-01A",0.00134895094516173,0.0176251307015962,0.106504630867668,0.0718449442498946,0.0543062172195426,1.73183923004993e-07,4.67292386801108e-05,7.86217748842023e-05,0.0575510754233987,0.69069352639525
"TCGA-QK-A64Z-01A",9.3583090404495e-08,4.8142429744455e-07,0.0381236950712377,0.0420899714391594,0.00421118973212123,0.000101329595916438,2.35902380056415e-07,4.30936598965481e-07,0.0133964602214928,0.902076112093706
"TCGA-BB-4225-01A",0.00271360252706066,0.0250897650194979,0.084769908571937,0.0346114150441135,0.0225528398946794,2.01627260675227e-07,0.000146123540421096,0.00889689727911096,0.0707014165688324,0.750517829927086
"TCGA-CV-7183-11A",7.08820664521316e-08,3.04791017808185e-07,0.00384328121535725,3.39650743679639e-05,0.00108827642841903,0.000174687794267602,2.5735737693543e-07,0.0259141114310823,0.00245755911110551,0.966487485914939
"TCGA-T2-A6WZ-01A",0.0026644424085585,9.82415500012569e-07,0.0194245057643427,0.0298273717658259,0.00628855244796049,8.23048421199219e-05,0.00041407031412494,0.000158712451364319,0.0111935873444358,0.929945470245767
"TCGA-HD-8314-01A",4.83212113327705e-05,5.58094981721138e-06,0.0590620007217392,0.0642566660498431,0.0379621317328458,1.11417080937346e-06,0.0858268037025389,0.125258926534841,0.0258606949349384,0.601717759991294
"TCGA-CR-6473-01A",0.000113381090075683,0.0020026552491305,0.0806747376586052,0.0288933751943835,0.000839432778950355,1.29282766056835e-07,6.18792909157848e-07,0.0020755996295316,0.0247823343338644,0.860617735989783
"TCGA-CN-A642-01A",1.82522859305738e-07,0.000457879930608846,0.0682277113456971,0.0417666286467884,0.0360861267443884,0.000179384221808924,0.0132041979752815,2.32709426866894e-07,0.0280436467995876,0.812034009103553
"TCGA-BB-A6UO-01A",1.3702598965383e-07,6.12433275930421e-07,0.0410700912347044,0.110191072532977,0.00782810739983321,2.92358244881493e-07,7.24808759995192e-07,5.04572236678584e-07,0.00467209950275903,0.836236358131219
"TCGA-DQ-7591-01A",0.000900039807077286,0.0107693547836478,0.0690760990289711,0.0107162947883504,0.0190053436035778,1.80275162783032e-07,0.000746323466361293,3.33430477925279e-05,0.0848155617762203,0.803937459422839
"TCGA-CR-7398-01A",2.20467599296937e-07,3.9596037391155e-07,0.0487769943422982,0.144996432770751,0.0111873928360978,0.00156550313388204,0.000126394044316324,3.72973799484895e-06,0.0175839424400886,0.775758994266598
"TCGA-HD-8634-01A",4.77350230761104e-07,2.20694218704138e-06,0.0231327275160562,0.00783778786064346,0.0026689106941473,0.000113482411535138,0.00183255916435747,0.00175465938943551,0.00962663016973106,0.953030558501676
"TCGA-CR-7372-01A",4.15180930438936e-06,2.0639522368977e-07,0.0523341681745708,0.147429557503807,0.00451464835571993,0.000880538818859346,0.005712204013639,3.42829192381314e-07,0.00677597709095552,0.782348205008728
"TCGA-HD-8224-01A",1.38490304232973e-07,4.87049821929701e-07,0.0677955051050695,0.0915195835981597,0.00892099321798154,5.43518426808546e-05,0.18164618450332,0.00309814690209243,0.0131741001699606,0.633790509120609
"TCGA-BA-4074-01A",1.57382961468474e-06,3.20461866521716e-07,0.019842610723805,0.12437991968606,0.00689220714575587,1.25264557817597e-05,0.000486937123904107,1.42463204042717e-07,0.0052110646962248,0.843172697413784
"TCGA-CV-6961-11A",1.01138251304095e-07,2.84342447926982e-07,0.0120978697905245,0.008225187461147,0.00180445971518187,0.000277658601835098,0.0196074897813764,0.0186600074331022,0.00260058240766718,0.936726359328467
"TCGA-BB-A5HZ-01A",0.000125132366805832,3.57216393910878e-07,0.0314440563971456,0.0539221622698543,0.0017355870725488,0.000120447300867303,0.000291216597023651,4.56988887950124e-07,0.00568769901819196,0.906672884772281
"TCGA-CQ-5332-01A",4.5865538840686e-05,4.30105941484372e-07,0.0300118363092833,0.126364798986841,0.011013610315459,0.000202654465592869,9.07702774799872e-06,3.33209805269755e-07,0.00557289676031326,0.826778497280175
"TCGA-CR-7380-01A",8.28759001399728e-05,3.53690122207845e-07,0.0551037092071983,0.157534223992215,0.012341512823817,0.00127041270344805,1.23891818992369e-07,4.35489007135257e-07,0.0117686663919861,0.761897685910247
"TCGA-CV-6936-01A",0.000746986624537498,9.95671677202644e-07,0.053100105762601,0.0521517127617037,0.0110036431551714,2.2411429007136e-05,1.55150663437729e-05,1.81981173770738e-07,0.0336241898785086,0.849334257669276
"TCGA-MZ-A6I9-01A",0.00310560880167851,7.26242989414393e-07,0.0340596054024047,0.00381654630313926,0.00183947789053165,0.000141936561003163,0.000813825531103697,0.0608074370610593,0.0117977760211824,0.883617060184908
"TCGA-QK-AA3J-01A",0.000448137492187403,6.18858601718666e-07,0.0687563602249604,0.00787490801199223,0.000838453571707559,9.42981578492906e-05,0.00175691934908218,0.0315976317668385,0.0383165628181244,0.850316109748656
"TCGA-BA-4077-01B",0.000107854500854709,0.00159626537095856,0.0693217484235086,0.0354758895744285,0.0397413953440984,0.000455433875634928,0.00112938676057534,0.00430695061804621,0.0330267964640004,0.814838279067894
"TCGA-CQ-A4C7-01A",1.51455444738449e-07,6.15184212759654e-07,0.0767533492562777,0.168684409863843,0.00800499211688506,2.4102582564217e-07,0.00921498246489122,3.40275608357921e-07,0.0086095899641852,0.728731328392826
"TCGA-CV-7422-01A",2.56480014101164e-05,2.03459366262397e-06,0.0519411697629901,0.0714783184930735,0.0116993172949933,6.23600541332524e-05,0.00184089310039477,0.000700645074041465,0.0209586767530476,0.841290936872253
"TCGA-CQ-A4CB-01A",3.28687975065744e-06,6.19565165841474e-07,0.0724797222950808,0.168416389514049,0.0165736325925072,6.92638031984107e-07,1.57351249309283e-07,0.00934501106229882,0.0187632318605706,0.714417256241296
"TCGA-F7-7848-01A",0.000905668377543987,4.9112391218297e-07,0.0663916501942213,0.067763601697873,0.0123148056095461,3.32812762062141e-06,1.54248030317851e-06,0.0796034009152026,0.0331754865849885,0.739840024888789
"TCGA-CR-7392-01A",0.00422101016752139,9.78197250666146e-07,0.0980524309090132,0.234711790880862,0.0319056915495725,0.000692460342856132,0.00137394958682909,3.16135493083095e-07,0.0392425857236826,0.58979878650692
"TCGA-CV-7178-11A",3.03208436151455e-07,3.30283579071452e-07,0.0213186228699986,0.0142906679588381,0.00681550726379309,2.0335098990803e-07,0.0034314131023601,0.503864832447604,0.000183347494735013,0.450094772019666
"TCGA-QK-A6VB-01A",1.23129447882313e-07,1.87248824743298e-07,0.0267633071826418,0.0580022804916876,0.00288303605209873,2.13319501003992e-07,0.000300974974160586,0.00769329323433902,0.00487005996948194,0.899486524397817
"TCGA-CX-7082-01A",2.16371013711973e-07,5.45863774136601e-07,0.0457020560028576,0.0700576736036939,0.00980881955021188,3.05783190028191e-06,0.0185392249865434,3.69292380330876e-07,0.0137040899463622,0.842183946551262
"TCGA-CV-7414-01A",7.41511352270213e-08,3.46833583681248e-07,0.0277249583321308,0.109638756295434,0.00157896357256734,0.000240406243535806,0.00385826805727655,0.00307954398471007,0.00925723641781819,0.844621446111808
"TCGA-CN-A63W-01A",2.7450938033795e-07,9.3829409166106e-07,0.0474854730128684,0.0230400526729051,0.00221001426113728,3.97891777540137e-05,0.000902249688663429,0.0103191380604087,0.0157276054538705,0.90027446486892
"TCGA-BA-5557-01A",7.58032916772218e-08,1.45294071541867e-07,0.0203573373011212,0.220407827548833,0.0827980377351544,0.00018028982857176,3.87400753317508e-06,1.68397077325235e-07,0.00592135795566661,0.670330886128679
"TCGA-CV-7435-01A",0.000692063681089946,1.79067177181814e-07,0.0327410203749469,0.344135583579637,0.0210055481161801,0.000184502982643624,0.00290017401576806,2.51387264188261e-07,0.0100144762577893,0.588326200537503
"TCGA-UF-A7JT-01A",0.000459048705834435,1.12945676574605e-06,0.0419004472441785,0.0498431042952193,0.0623954796730541,2.11171916368737e-07,0.0001310527653934,3.92689123222237e-07,0.041039923252238,0.804229210746277
"TCGA-QK-A6IF-01A",0.00277448800563614,0.0269227308513916,0.111635272484809,0.0528190821065194,0.0184523033032817,7.39602023793433e-05,0.000589884473144069,0.0178471054952294,0.131011003733309,0.6378741693443
"TCGA-QK-A6IJ-01A",2.03683849282156e-05,1.16207334271967e-06,0.0136850920135631,0.00148969188425541,0.0135206313342985,0.000202894719176552,0.000183691529860149,0.000648283004656622,0.0104300706899663,0.959818114365952
"TCGA-CV-7248-01A",0.00425423601930106,4.07057964700042e-07,0.0994769981787224,0.0870776304739837,0.0146310280949769,3.90307780623849e-07,0.0011937745316845,0.0533732798662143,0.0297949038217787,0.710197351647593
"TCGA-CV-7101-11A",9.235762254872e-08,9.48225089037765e-08,3.2044741850393e-07,1.02357454633534e-07,5.89370010452013e-06,8.01838608238632e-08,1.0457836821087e-07,0.456247984373962,1.87576690298706e-07,0.54374513960201
"TCGA-H7-A6C4-11A",2.19261699714322e-07,3.84531405418757e-06,0.0130858948619497,0.0179528251152724,0.00312684884278939,0.00114383961899815,0.452155364515427,0.00591693340274724,0.00581233172218193,0.50080189734488
"TCGA-CV-6942-01A",0.00280149139407207,5.54760133932731e-05,0.107057747540238,0.111121630606168,0.0450058101384579,0.000355721338363772,1.13288970400082e-05,0.0716628301109542,0.0489762401140251,0.612951723847288
"TCGA-RS-A6TP-01A",1.43347125596988e-07,0.00105053299749353,0.0404610552109301,7.72238106916638e-06,0.00313391879266359,1.84751424626597e-07,8.19301053705677e-05,3.43181382558911e-06,0.037776303176135,0.917484777423962
"TCGA-CV-7091-11A",9.25283383313743e-08,1.91746746670967e-07,0.0754436056441861,0.112796411438353,0.00343019463094906,0.000150709933628502,0.715141253897836,0.0243612920314728,0.000456978977084084,0.0682192691714059
"TCGA-D6-A6EM-01A",0.000665055284562364,0.00021823569752109,0.0313967517107407,0.0079630201391246,0.0481692583000031,0.0001518194257747,0.105677638393275,2.86131055907141e-07,0.0209245939927076,0.784833340925235
"TCGA-CV-7101-01A",0.00390463142073564,8.63873396787056e-07,0.0678394749920519,0.0555047150165267,0.0238613715352432,9.09089319565122e-05,5.21181523353341e-05,0.0359529652461685,0.0207756550026694,0.792017295828916
"TCGA-CR-7371-01A",0.000147786623793758,3.69378200511669e-07,0.0770526192805251,0.105294955106394,0.02090693863102,7.79025720246041e-05,0.000490095295345312,0.132039940616888,0.0320275087186473,0.631961883777161
"TCGA-CQ-5329-01A",0.000154975571368614,1.04100531174787e-06,0.0637656051202244,0.131757442579255,0.0413862624012917,0.00016315454057192,0.0029907852240958,5.21175314539451e-07,0.0141187221014919,0.745661490281074
"TCGA-H7-8502-01A",1.67115015879652e-07,7.70414281604899e-07,0.0638206662855294,0.0835481430640586,0.00800229738849903,2.35678885961236e-07,0.000115571527254416,4.00575871747494e-07,0.00803734729530094,0.836474400655302
"TCGA-CN-6989-01A",1.37047453693804e-07,2.33303672173251e-07,0.0665220377600555,0.3409388121656,0.0606298013006443,0.000114314331186181,0.0146879129768313,2.10602210155985e-07,0.0118748504601167,0.50523169005223
"TCGA-CN-5360-01A",0.000988393916833018,0.00058749643696891,0.0929131850193589,0.069454993313236,0.0549704292425889,2.39474692529365e-07,0.0247623096860775,0.221589715753007,0.046491144848505,0.488242092308733
"TCGA-CV-7097-11A",0.0016186479804205,4.01357664603432e-07,0.0982283601654649,0.175177619231438,0.0366347598972148,0.000430938720622848,0.335718078982492,0.276844762005264,0.00421572934843578,0.071130702310983
"TCGA-CV-7429-01A",1.32107544021051e-07,1.68431457419621e-07,0.102186741097259,0.128182556800763,0.0206604200826644,7.6715305829609e-08,0.00376974698677788,1.6812312414954e-07,0.012821753656309,0.732378235998794
"TCGA-H7-A6C4-01A",0.000374754159939632,8.34199185997125e-07,0.0274997323204097,0.0314858299439037,0.00699506562057894,0.00115188767360632,0.0744058552971593,7.8703738427976e-07,0.0128866359445383,0.845198617803294
"TCGA-BA-5153-01A",0.00110753093811598,0.00628933635678772,0.108337515795198,0.0387642552042336,0.0125955835408291,2.31579187156061e-06,3.07223505051766e-05,0.00306432970232851,0.0741285627006315,0.755679847619499
"TCGA-BB-8596-01A",1.65083417858496e-07,6.63196168911719e-07,0.0883918544629525,0.311914064027927,0.0328048233482419,5.32354130283201e-07,0.00449286369471062,0.136806560958252,0.0092464282829131,0.416342044591286
"TCGA-CR-7369-01A",0.00049182297456479,3.19469244843925e-07,0.054718752577104,0.0881316771780694,0.00521792994215297,0.000639754989032277,8.25721392288194e-05,0.0013183422770892,0.022948831576254,0.82644999687726
"TCGA-CQ-7071-01A",0.000327878270810604,9.17891343234783e-07,0.0268004618757118,0.0798496651520999,0.0174435226381266,9.69686343138571e-05,1.84764285656823e-07,7.74331404507686e-07,0.0125555087909239,0.86292411765098
"TCGA-BA-A6DB-01A",0.000198626792705412,0.000943058628938904,0.0457064539296709,0.0849243378868008,0.0286251757912724,0.00212950614796877,0.0672804466767193,0.00673796689237025,0.044898948468074,0.718555478785479
"TCGA-CV-A6K1-01A",1.13060316399646e-05,4.23375070569772e-07,0.0227501143547672,0.0162918360716339,0.00751286611423962,0.000120068213941899,2.86467050794001e-05,3.73485419914944e-07,0.010589624390876,0.942694741257332
"TCGA-MT-A51X-01A",5.12922514685602e-05,4.41481738140691e-07,0.026792247773584,0.0618749528124574,0.00250912905222615,0.000334656339586191,0.00542529090508474,7.86682466934854e-07,0.00791111136052224,0.895100091340866
"TCGA-4P-AA8J-01A",0.00101076215337606,7.92157915508912e-07,0.047302286594436,0.261782462821212,0.0220392930330565,0.00034050611478128,0.0162955014954398,5.71139029802825e-07,0.0116788284742439,0.639548996016509
"TCGA-CV-5439-01A",1.95600557439945e-05,0.00129841875921078,0.0390386316679414,0.00566061734407912,0.01028298387561,0.000120401720578246,3.02335523142553e-07,0.00513361780183652,0.0182475044113897,0.920197962028087
"TCGA-BA-A4IF-01A",8.03586560979447e-07,5.35945087331189e-07,0.0347989748643396,0.0497235542860374,0.00107483830276953,3.94285831767767e-07,0.00316775294486928,0.0140870244912101,0.00915841240878823,0.887987708884506
"TCGA-D6-A4Z9-01A",7.33682923747464e-05,5.56039883417734e-07,0.0552366816068298,0.0417139617749014,0.00650578569257284,0.000135354814888921,0.00471779717132488,3.57269590775519e-07,0.0163960551667802,0.875220082170853
"TCGA-CV-7437-01A",2.24070729554631e-05,4.00164018510601e-07,0.031527879749113,0.0251894467615771,0.0107679722151595,0.000116570916148838,1.24497779451236e-05,0.000341608025613177,0.00729659382289441,0.924724671494575
"TCGA-CR-6484-01A",0.00166017405639277,0.000720551827681487,0.0733816086442067,0.184678175432363,0.0783181660168032,0.000269921082301226,1.7553110251831e-07,1.89783962266192e-06,0.0369107375349026,0.624058592034624
"TCGA-CV-7245-01A",1.10909773809455e-07,2.16965964717119e-07,0.0328342388615482,0.0975740238086602,0.00206179616846466,0.000235000273147603,1.6141628814292e-05,3.03426471567677e-07,0.00842854754241543,0.85884962041474
"TCGA-CQ-5327-01A",1.89064508382871e-05,2.03929110246891e-05,0.0448356159892572,0.0192184094192059,0.0445031949754505,0.000119231465437772,0.0063561322175483,6.15209359704908e-07,0.0282951586136073,0.85663234274827
"TCGA-DQ-7588-01A",1.28545659882238e-07,2.88242399063954e-07,0.0115668763520028,0.00091963416583669,3.03667337990653e-07,6.66882570447372e-06,1.07697150562132e-05,3.96337778084335e-07,0.00100205960804904,0.986492874540176
"TCGA-CR-7373-01A",0.000669306873515092,4.3396967128248e-06,0.0839865248154952,0.0205539321095174,0.0323136374803165,1.67274260763287e-05,4.99092555119135e-07,2.86232051688093e-06,0.0451053172711821,0.817346852914112
"TCGA-CX-7085-01A",0.00344653733254466,8.95537470821077e-07,0.074428761030869,0.256876142372264,0.0489941709271993,0.00143018774561292,0.0233352280047884,1.35097593144182e-05,0.0442490540019905,0.547225513287945
"TCGA-F7-A50J-01A",5.17617517737769e-05,1.33408620640914e-06,0.0203526168641751,0.0401597861944488,0.00490490539382647,0.000185917960719604,0.000522093521139556,1.00672421498513e-06,0.0140174098813265,0.919803167622169
