"","B-cell","Dendritic","Endothelial","Fibroblast","Macrophage","Mast","myocyte","other","T-cell","tumor"
"TCGA-CR-7398-01A",2.29643113050765e-06,2.38191517205317e-06,0.0122212470584819,0.245593185926015,0.0286015508923045,0.00463102163244128,0.000394063206288712,1.42337413035498e-06,0.0040577302821894,0.704495099281847
"TCGA-HD-8634-01A",1.10206645688184e-05,0.000460220437098347,0.0111409429834711,0.0149184873165258,0.00839367756552943,0.000221415465280403,0.00451896443471445,0.000267507058607824,0.00174102640985289,0.958326737664351
"TCGA-CR-7372-01A",0.000236462224499275,1.71229516359652e-06,0.0241088642893363,0.234907452698283,0.0103908671727629,0.00188801447545102,0.0112728126818168,3.63242420153428e-06,0.00115089075726204,0.716039290981224
"TCGA-HD-8224-01A",9.59056120772805e-07,2.90788516601621e-06,0.0183384747135716,0.111209604158215,0.019425225134847,0.000335143871549142,0.383431405402398,0.00125933939473122,0.000713437999171769,0.46528350238423
"TCGA-BA-4074-01A",0.000123042826962183,1.27982345826286e-06,0.0111996090008793,0.275602524042666,0.0148358737496909,0.000141700932458864,0.00159346621792519,2.14323798787623e-06,0.0110256964728391,0.685474663695132
"TCGA-CV-6961-11A",4.09215072567864e-07,9.6161184944558e-05,0.0102504160314584,0.0151070883775583,0.00659162180876767,0.000235392447258739,0.0412537740412872,2.47249268127543e-05,0.000638783121659359,0.92580162884518
"TCGA-BB-A5HZ-01A",0.000845594512989009,5.05057699378584e-06,0.0160211136426162,0.104501581878218,0.00350352914723561,0.000492195636818377,0.00142495342902667,4.18948399546151e-06,0.00151012905499343,0.871691662637114
"TCGA-CQ-5332-01A",0.000601161806432095,5.04838440980322e-06,0.0116813019832593,0.223882063916641,0.0333771537579232,0.000603812001446356,1.15552004620003e-05,1.38601810847498e-06,2.9258792642841e-05,0.729807258138675
"TCGA-CR-7380-01A",0.000618061419718551,2.32531295786918e-06,0.0171768502740269,0.273096439898573,0.024160127145545,0.00375161732657337,3.23872319736327e-07,0.000122136879243533,0.0010988758894914,0.67997324198155
"TCGA-CV-6936-01A",0.00456735705116953,1.26054397851009e-05,0.0152761628135063,0.12227885882531,0.0738418292345428,0.00048133431056931,5.67192481739222e-05,1.02721303037877e-06,6.87023899947377e-06,0.783477235624913
"TCGA-MZ-A6I9-01A",0.0146267036556696,7.58667083688082e-06,0.0351310541843559,0.00689036210567171,0.00255010509447271,0.000708790332473829,0.0025336358108845,0.00658736483936076,0.00188977832722467,0.929074618979049
"TCGA-QK-AA3J-01A",0.0034363884917479,0.00137475277911327,0.0303711424515346,0.01059905404179,0.0032138406540874,0.00081138099364135,0.00567268110304285,5.71720968959692e-06,0.00946103734326683,0.935054004932086
"TCGA-BA-4077-01B",0.000738610002637538,0.00233942812590618,0.0111998147705146,0.0462176535459878,0.123796919214596,0.00133741062243118,0.0028799339606479,2.20569626053943e-06,0.00202621830683918,0.809461805754179
"TCGA-CQ-A4C7-01A",7.45424149468872e-07,0.00119857153534094,0.0196070021289163,0.290064344172333,0.0196233676567097,2.02697109363453e-05,0.0217036748155981,1.17831752053796e-06,0.000474150611902033,0.647306695626594
"TCGA-CV-7422-01A",0.00046368228784861,0.00178991164990386,0.0236392975484796,0.139057820649816,0.0333087552042636,0.000356264425345554,0.00604714781312416,4.01557674607332e-06,0.00398258792483157,0.791350516919641
"TCGA-CQ-A4CB-01A",0.000116713643946765,0.00296296316683757,0.0264079302340403,0.315424700782651,0.0381906181763614,0.000394700214477173,6.88006300212974e-07,0.0126987468111854,0.00369732061702179,0.600105618347179
"TCGA-F7-7848-01A",0.00530518559978043,0.000578478666082047,0.0375782204299563,0.119369071681602,0.0524321597033978,0.000339700759532731,0.000158474847901317,0.0697600276167848,0.0069579870848698,0.707520693610093
"TCGA-CR-7392-01A",0.0156431111456589,0.000655878714166039,0.0400508484578651,0.362229534122206,0.0863562516181667,0.00231539937616817,0.00328917007155935,1.48672530773148e-06,0.00644572508209184,0.48301259468681
"TCGA-CV-7178-11A",1.7611995239816e-05,2.59864468083709e-06,0.0169646246160501,0.0122250442594777,0.0210525028912021,9.26015748989595e-07,0.00875959788107961,0.648418450164107,4.6853214962228e-06,0.292553958210917
"TCGA-QK-A6VB-01A",1.16837286475475e-06,0.000221513017264408,0.00963317657716687,0.153599999340975,0.0080259876488813,1.08876160228864e-05,0.00153689505650449,0.000332059751755901,0.000167915867337921,0.826470396751226
