"","B-cell","Dendritic","Endothelial","Fibroblast","Macrophage","Mast","myocyte","other","T-cell","tumor"
"TCGA-CV-7242-11A",0.00035167002009371,5.41033833483104e-05,0.019596027136837,7.90683328238915e-06,0.0664813947285154,0.000628306373141501,0.00122150274424214,2.86391492479105e-06,4.89312614066678e-06,0.911651331739474
"TCGA-DQ-7592-01A",0.000225404579153769,0.0114531749992633,0.0173660457046041,0.0184043048581092,0.0267093767189417,0.000674603327723753,0.0509302393770863,7.75618850071708e-06,5.80899773108342e-06,0.874223285248886
"TCGA-CV-6937-01A",0.000142650965407518,0.00060833458675001,0.0183270341910713,0.0469998737301428,0.0773580453535664,0.000478860172081982,0.000185703266501847,4.51577243438591e-06,1.50807098701645e-05,0.855879901252174
"TCGA-QK-A8ZB-01A",0.0245020396444381,0.000341655748278781,0.0308807340144364,0.000181639765746899,0.0296443138635318,0.00146645687625341,9.34286864245369e-05,0.00161716002880215,0.00107671964930159,0.910195851722786
"TCGA-CV-7432-01A",3.06576516543505e-06,0.000198114045113275,0.0130387398866193,9.54275209267357e-06,0.0025917658441439,0.000544082394655767,0.000199527499522211,2.56537375135325e-06,0.000440710514013887,0.982971885924922
"TCGA-CV-7089-01A",0.000223347450575233,1.91301783971755e-05,0.034708917272553,3.35347225839933e-05,0.0369290992703473,0.00239927393518726,4.35957262912333e-05,1.77377240704386e-06,7.55392106867052e-06,0.925633773750589
"TCGA-CV-6939-11A",2.40702517598974e-06,4.82401001146323e-07,0.0343884142911785,0.00467951176968303,7.62200334344331e-07,4.26799787491565e-07,0.72402363464136,0.236890639001868,4.80633186382171e-07,1.32412364252157e-05
"TCGA-BA-4075-01A",6.69732818111412e-05,0.000254392674325905,0.0234012747485192,0.00642660814285563,0.0519417029915418,0.000284297642270174,0.0150387832341784,1.34391980836296e-05,0.0133851081264169,0.889187419959997
"TCGA-T3-A92M-01A",0.0134557911362846,1.89046959237675e-05,0.0297321008876616,0.0656198092455979,0.0806198001694118,0.000742327935563231,2.10853770597265e-06,2.94587498254961e-06,7.93432908899214e-05,0.809726868225979
"TCGA-BA-4078-01A",0.000625418658735488,5.79509626592022e-06,0.0582224080966692,0.07188532185625,0.0618085062303827,0.00175999577993501,6.44089082054095e-05,1.4451059173816e-05,0.0112034112355972,0.794410283078785
"TCGA-CV-7100-01A",0.000150544940486356,0.000947592389603557,0.0518315023960562,0.0282378393915443,0.080284946340825,0.000793425224771824,0.000137857489136817,3.15767541197839e-05,0.00593421405258078,0.831650501020875
"TCGA-MZ-A7D7-01A",0.000330314342966305,0.000160652596643457,0.00126961133620102,2.88220162523077e-05,0.0092274397335984,0.000839584564081598,1.1404620870081e-05,1.42767310122755e-05,0.00153267777949854,0.986585216278876
"TCGA-QK-A652-01A",3.96483629747315e-05,0.000437623546805839,0.0259889899738318,5.7340446884812e-06,0.0329645949173591,0.00139529543967354,0.200377334968736,3.06362400685766e-06,0.000284842710940603,0.738502872410983
"TCGA-CV-6433-01A",0.00828481407626631,0.0363065560917004,0.0170863981959385,0.00537658745949348,0.182621607894301,0.000689620761166842,0.000201800259077071,0.000707021410823052,0.0228782994758349,0.725847294375399
"TCGA-CV-7416-01A",2.24379287471286e-06,0.000235559058351523,0.0374674046133668,0.02888630360414,0.0589384378935102,0.000565473145385681,1.25164727622047e-05,2.46777912133604e-06,1.7673218586696e-05,0.873871920421901
"TCGA-CV-A6JY-01A",0.00205200288135351,0.000144890948004952,0.0172953447995927,5.86976688311897e-06,0.014409037094211,0.00216297933519283,0.000202642734050594,2.66850949984089e-06,1.31023599549438e-05,0.963711461571257
"TCGA-CR-7399-01A",0.00103489860384913,0.00625571960897772,0.0227438352540745,0.044523621582447,0.166983793739074,9.40659749165993e-05,2.07950401801604e-06,5.60348804818675e-06,0.0365208054560719,0.721835576788523
