Mixture,Fibroblast,tumor,B cell,myocyte,other,Macrophage,Endothelial,T cell,Dendritic,Mast,P-value,Correlation,RMSE
TCGA-CR-7376-01A,0.26985024080753,0.331377456450985,0,0.0139175282284758,0.125904327517478,0.227884804071139,0,0,0.0259991837877662,0.00506645913662555,0.01,0.702036426835375,0.721716056448937
TCGA-HD-A633-01A,0.0303034790326457,0.833784977722231,0.000454195188755462,3.11416750170762e-05,0.119602778192713,0.00577170288724122,0.000269653301030007,0.00485282906541325,0.004826374980474,0.000102867954478561,0,0.929482000599772,0.417464515840754
TCGA-BA-6871-01A,0.389064839098334,0.541875728164953,0.00655567036971986,0,0,0,0.040566117568015,0.0149212718469068,0.00701637295207129,0,0.01,0.739588657962196,0.671574557124321
TCGA-CR-6488-01A,0.0955420659480707,0.717899624611961,0.0064061984348868,0.0566352485261009,0.0401513793073292,0.0412158072709665,0,0,0.0365264721480106,0.00562320375267402,0,0.890244621454451,0.457550600973721
TCGA-CV-6959-11A,0.0159027772710792,0.413116675804651,0,0.343939504740069,0.19017310369749,0.0366987894888938,0,0,0,0.00016914899781677,0.01,0.718446613370649,0.695861207412502
TCGA-CR-7364-01A,0.106577949458781,0.653085757038371,0.00475678379723882,0,0.202097672454215,0,0,0.000354055276236381,0.0306200966580657,0.00250768531709273,0,0.835235111310765,0.56222576123682
TCGA-CV-7421-01A,0.178145462835075,0.765605118371126,0,0,0.0112043057995433,0.00370155759692768,0.0254405952362728,0,0.0158944499536317,8.51020742360667e-06,0,0.95514330518825,0.298094887185043
TCGA-CQ-5323-01A,0.0147638894901854,0.841833005527228,0,0,0.113945413850008,0,0,0.0294576911325787,0,0,0,0.939768941560042,0.391611054375666
TCGA-UF-A718-01A,0.0640837237651061,0.782992663743813,0.00728492531969771,0,0.137274980819237,0.00559071886036888,0,0.00240764333675676,0,0.000365344155020399,0,0.919257337145879,0.42301833909952
TCGA-KU-A6H7-01A,0.0389716598834543,0.843458424203638,0.00708003121748608,0,0.0118916286606824,0.0435373218455759,0.0231077410947768,0.0187992157424667,0.0131539773519196,0,0,0.896547612525825,0.475578384640236
TCGA-CN-5363-01A,0.165298129211011,0.7092573276856,0.00518333260450257,0.0293698788287413,0.00415961085278238,0.0709486137006864,0.0155137956944933,0,0,0.000269311422182522,0,0.87190691593807,0.490592124786156
TCGA-CN-4730-01A,0.0283403397742771,0.95145301079893,0,0.000512230779663865,0.00622378073057526,0,0.00142322065673527,0.0108782107913885,0.00116920646843036,0,0,0.922403724497422,0.476239002559241
TCGA-CN-5370-01A,0.167259626924344,0.687995625911176,0.000767602395370094,0.0331101035634342,0.0304279029192783,0.0653599006952687,0,0.0127727732918706,0.00210419912379156,0.000202265175467159,0,0.91655875043953,0.400092324365344
TCGA-UF-A71D-01A,0,0.712674081340361,0.00818361351512564,0.00287493128756327,0.261159444387377,0,0,0,0.0141824428477829,0.000925486621789588,0,0.915634319126822,0.428235152413216
TCGA-UF-A71E-01A,0.0403848653912833,0.945058768059169,0,0,0,0,0,0.0129399232937989,0.0013993059167389,0.00021713733901031,0,0.910454273647753,0.498708823010985
TCGA-CV-7416-11A,0.0131865396311971,0.748549468081055,0.00627054249416398,0.0138663563042811,0.182397501127169,0,0,0.0184446691734927,0.017284923188642,0,0,0.839974814087719,0.583809511850877
TCGA-CV-7104-01A,0.13387205221164,0.671324348011855,0,0.0943390838818477,0.0470126237326605,0.0385603203837852,0,0,0.0139917003667841,0.000899871411427964,0,0.849127317555631,0.529364327963287
TCGA-CV-A45P-01A,0.0142006529546668,0.961953299251966,0.00111297203710225,0.00407073614278621,0,0,0,0.0177846918045748,0,0.000877647808904371,0,0.956452753981863,0.387126521964469
TCGA-CV-7238-01A,0.027649604599247,0.829936466248393,0.00284759439640005,0.0906812038630581,0.00405119384728631,0.00359689096144695,0.0288115250607952,0.0100188864245347,0.00240663459883874,0,0,0.943313990870433,0.350930855056382
TCGA-CV-7099-01A,0.0176984143922675,0.81224477630213,0.00159008006722465,0.000191834650312649,0.124844947535881,0.0229956590223318,0,0.00584192267350146,0.0142044134902565,0.0003879518660949,0,0.935527649386289,0.39004672178643
TCGA-CV-A6JO-01B,0.0361173102561004,0.847118455877296,0.00316551341468435,0.00170247099909611,0.0672036673765241,0.0298679918877784,0,0.00345219656564749,0.0106236193716245,0.000748774251248243,0,0.895578849813112,0.492865696601179
TCGA-CV-5971-01A,0.116370711430992,0.10088968437025,0,0.694196956587746,0.00581903608552746,0.00601269913798138,0.0629859767211753,0.00873465787453102,0,0.00499027779179684,0,0.834687004040487,0.55066453446738
TCGA-D6-A6EN-01A,0.0305871072983594,0.695132127473027,0.0255736275134397,0.010592584484788,0.10067854018234,0.101682329636898,0.0323918521910753,0,0,0.00336183122007205,0,0.972500932688704,0.235559427595084
TCGA-CN-4729-01A,0.0935505500593972,0.89697175859916,0.00645855280270193,0,0,0,0,0,0,0.00301913853874073,0,0.922393606237472,0.439351378548782
TCGA-CV-6960-01A,0.134767953350092,0.821472458053533,0.000764386748777879,0.000702060135970588,0.0216551581076317,0,0,0.0151151312670695,0.00532613868439616,0.000196713652529264,0,0.953718168274135,0.31738015565015
TCGA-IQ-A61H-01A,0.0890462277605791,0.825803043329587,0.00136714873663111,0.0283685854561722,0.0478028767651293,0.00651149304788174,0,0.00102092819447976,0,7.96967095402419e-05,0,0.936798626729513,0.375958039155432
TCGA-CV-6956-01A,0.00726873322454031,0.843054290134206,0.000880611756188023,0.0447226756890813,0.095554887988421,0,9.46832101925971e-05,0.00597729751945313,0.00230673011750702,0.000140090360410521,0,0.937466256876613,0.394405812669232
TCGA-MT-A51W-01A,0.000108155813759199,0.989283788923067,0,0,0,0,0,0.00810896352587622,0.00238609902343263,0.000112992713864833,0,0.956917117371632,0.408896881195986
