Mixture,Fibroblast,tumor,B cell,myocyte,other,Macrophage,Endothelial,T cell,Dendritic,Mast,P-value,Correlation,RMSE
TCGA-CR-7392-01A,0.0337471887810578,0.781496084521504,7.49518652272211e-05,0,0,0.178018179195421,0.00666359563679052,0,0,0,0,0.883713270642124,0.468260062999632
TCGA-CV-7178-11A,0.0524916951244117,0.307802003084384,0,0.00338257278125228,0.525235136334081,0.111088592675871,0,0,0,0,0,0.739578623114078,0.67321926215136
TCGA-QK-A6VB-01A,0.0340365661247622,0.882118376441868,0,0,0.0838450574333702,0,0,0,0,0,0,0.895865722844057,0.45947978742681
TCGA-CX-7082-01A,0.0365852183953173,0.830624390445825,0,0.0516535850921641,0,0.0811368060666935,0,0,0,0,0,0.783149942426815,0.640703160093389
TCGA-CV-7414-01A,0.0774196880296827,0.859020821010248,0,0.00768134513743674,0,0.0558781458226325,0,0,0,0,0.01,0.565936262563207,0.914321532426956
TCGA-CN-A63W-01A,0.00853723822025165,0.956001783477563,0,7.67901170546932e-05,0,0.0353841881851308,0,0,0,0,0,0.949793454631822,0.329450379021689
TCGA-BA-5557-01A,0.0318759048005473,0.880822355279627,0,0,0,0.0873017399198261,0,0,0,0,0,0.90267851307118,0.437920382588422
TCGA-CV-7435-01A,0.146231807165562,0.711723244232848,0,0.00644552592677257,0,0.135599422674817,0,0,0,0,0,0.871190501938057,0.491575632094549
TCGA-UF-A7JT-01A,0.0164539619374169,0.767792716338717,0,0,0,0.213536432936544,0.00221688878732132,0,0,0,0,0.949621008815418,0.317706567582829
TCGA-QK-A6IF-01A,0.0702724997287195,0.345513722685936,0.00389163079370382,0,0.279850445318365,0.295172233655673,0,0.00303142998905525,0.00226803782854852,0,0,0.850298497220699,0.550258964242845
TCGA-QK-A6IJ-01A,0,0.948420785088577,0,0,0,0.0515792149114234,0,0,0,0,0,0.929934066545824,0.385618529475401
TCGA-CV-7248-01A,0.0893465768306055,0.739529519780181,0.000689471671681444,0.00069749466226371,0.0102089060097337,0.149509908697036,0.0100181223484983,0,0,0,0,0.88490851210265,0.465753936486906
TCGA-CV-7101-11A,0.00868197174325621,0.465613774036321,4.57937318958098e-05,0.000140416868536103,0.495215230815253,0.0302793099394559,0,0,0,2.35028652819508e-05,0.04,0.313276853986271,1.06846766110587
TCGA-H7-A6C4-11A,0.0262244799504807,0.346710089748668,0,0.566851761954373,0,0.0464560337759258,0,0.0130229857533397,0,0.00073464881721274,0,0.807522307060165,0.596050614806845
TCGA-CV-6942-01A,0.0326306097424284,0.803304494703274,0.000183233424061152,0,0,0.163881662130237,0,0,0,0,0,0.880690139054863,0.475217939237023
TCGA-RS-A6TP-01A,0.00218195194632817,0.849151105828469,0,5.91872280839526e-05,0.0845365466931261,0.0262358315376799,0.00654645156703099,0.0149288009003662,0.0163601242989154,0,0,0.878149279108701,0.489944314802202
TCGA-CV-7091-11A,0.159930445312578,0.00375428960740976,0,0.74068715399694,0.0110166054922109,0.0578252795148478,0.0267862260760137,0,0,0,0,0.804398421519171,0.597919231439305
TCGA-D6-A6EM-01A,0.000539849316405797,0.749519283397848,0,0.111265162051036,0,0.136445336672062,0.00223036856264831,0,0,0,0,0.950756314150678,0.319101329611685
TCGA-CV-7101-01A,0.041450823745025,0.822045419547693,0.00742527255261373,0,0,0.129078484154668,0,0,0,0,0,0.886215952192861,0.465477227268231
TCGA-CR-7371-01A,0.0293889985543915,0.763564809807972,0,0,0.0291356527129831,0.175293505515423,0.00261703340923099,0,0,0,0,0.860123030999654,0.511214789365355
TCGA-CQ-5329-01A,0.0774054640578041,0.665497899445703,0,0.00433998430233462,0,0.252756652194158,0,0,0,0,0,0.844901973589078,0.535171713498591
TCGA-H7-8502-01A,0.0253373780133565,0.939022798712845,0,0,0.00894631615526828,0.0266935071185307,0,0,0,0,0,0.879600964439408,0.501631497103342
TCGA-CN-6989-01A,0.145929830183134,0.611673159720683,0,0.00929350698450315,0,0.22863129454184,0,0.00447220856984023,0,0,0,0.859908653886357,0.517492986877061
TCGA-CN-5360-01A,0.0335555468818535,0.568185981684612,0.000143466064403934,0.0359796488256644,0.0440682187067349,0.318067137836731,0,0,0,0,0,0.700958324858894,0.715980105118723
TCGA-CV-7097-11A,0.209705071534583,0.0576560255910325,0.00185568998974162,0.437542128374211,0.141866941560867,0.139920064101375,0,0,0.0114540788481895,0,0,0.828810761600255,0.618098777092881
TCGA-CV-7429-01A,0.130192585532392,0.640972505778165,0.00102884704614585,0.0119013672223799,0,0.125707396959711,0.0895650732761524,0,0,0.000632224185052728,0,0.771410722753649,0.63594298695458
TCGA-H7-A6C4-01A,0.00295391918517792,0.909913259643376,0,0.0561892796587068,0,0.0167957842049927,0,0.0107680850337539,0.00285732356743623,0.000522348706556271,0,0.909243104358567,0.428467807520849
TCGA-BA-5153-01A,0.0178829208253397,0.549083064181992,0,0.000578209543343207,0.0806621436923283,0.351793661756997,0,0,0,0,0,0.71324786735696,0.703501786203996
TCGA-BB-8596-01A,0.14330941548654,0.548641879909518,0,0,0.096311725678161,0.198319366657869,0.0134176122679117,0,0,0,0,0.809135249192587,0.589948789830389
TCGA-CR-7369-01A,0.0568955599655624,0.856844577848846,0,0,0.0403390957144338,0.0399970862056974,0,0,0.00567104123346082,0.000252639031999776,0,0.892598019616241,0.458130028398376
TCGA-CQ-7071-01A,0,0.891346665984546,0,0,0,0.108653334015454,0,0,0,0,0,0.877339228644613,0.494147215148445
TCGA-BA-A6DB-01A,0.00751901321718256,0.680997200320088,0,0.0842566477738601,0,0.195761389146211,0.0310926871934033,0,0.000373062349255625,0,0,0.790109317968445,0.61343865391891
TCGA-CV-A6K1-01A,0.0118635616914866,0.968031283734863,0,0,0,0.0201051545736506,0,0,0,0,0,0.936276817853824,0.373616923059095
TCGA-MT-A51X-01A,0.0283008502536119,0.962854751890896,0,0.00405502097144661,0,0.00478937688404559,0,0,0,0,0,0.891064890681498,0.483534952250508
TCGA-4P-AA8J-01A,0.159048194104169,0.72397294717627,0,0.0157543199385764,0,0.0917508440666611,0.00947369471432292,0,0,0,0,0.910141235055071,0.418725114178131
TCGA-CV-5439-01A,0.00322821199335606,0.871965248400274,0,0.000463994824677107,0.00630528867427748,0.118037256107415,0,0,0,0,0,0.808178326661525,0.613457892923926
TCGA-BA-A4IF-01A,0.0508113378898696,0.894633924417625,0,0.00557881956859108,0.0451603169508629,0.00381560117305095,0,0,0,0,0,0.900558337042405,0.448397236741751
TCGA-D6-A4Z9-01A,0.00615028341429938,0.979854998867018,0,0.0015169037295271,0,0.0124778139891555,0,0,0,0,0,0.900973691925558,0.467171419772077
TCGA-CV-7437-01A,0.0209669235278719,0.925714877461132,0.00016133650011751,0.000262269459692778,0,0.033307525931448,0.00528055269892208,0.014306514420816,0,0,0,0.842099183563133,0.568998959292307
TCGA-CR-6484-01A,0.0519113750812202,0.592669653290655,0.0019240650886882,0,0.00214986826486681,0.35134503827457,0,0,0,0,0,0.805165581203872,0.592824555113703
TCGA-CV-7245-01A,0.0555092962454991,0.916649873034518,0,6.63500809328134e-05,0,0.0276874719761626,0,0,0,8.70086628875055e-05,0,0.895252622126995,0.461270065313132
TCGA-CQ-5327-01A,0.0017201225636815,0.84285431741446,0,0.00111271318433974,0,0.154312846837519,0,0,0,0,0,0.897689135574998,0.444356287777176
TCGA-DQ-7588-01A,0,0.994019167638843,0,0,0,0,0,0.00578875687855035,0,0.000192075482607117,0,0.907953673874334,0.455972101692608
TCGA-CR-7373-01A,0.0174166503592323,0.869183074336778,0,0,0,0.113400275303989,0,0,0,0,0,0.899397590950579,0.443647774879548
TCGA-CX-7085-01A,0.0576534115721194,0.765324105537815,0,0,0,0.177022482890066,0,0,0,0,0,0.877911561840483,0.478697045728722
TCGA-F7-A50J-01A,0.0125122889792524,0.979111644213498,0,0,0,0.000457397007006997,0,0.00791866980024261,0,0,0,0.891974090967311,0.487080671884641
TCGA-CQ-6228-01A,0.0435140568653357,0.932123292688857,0,0,0,0.0243626504458071,0,0,0,0,0,0.830768231914659,0.590700167283494
TCGA-CQ-6222-01A,0,0.6729688392194,0,0.138965516180157,0,0.188065644600443,0,0,0,0,0,0.845292661941238,0.534685013020252
TCGA-IQ-7630-01A,0.0830774098865046,0.842663903201758,0,0.000300726919918632,0.0180939025443427,0.0558450613580698,0,0,0,1.89960894059911e-05,0,0.902840476302022,0.432924379932843
TCGA-CV-7103-11A,0.0421658024282662,0.815288315059825,0,0.0766740680706806,0,0.0658718144412277,0,0,0,0,0,0.718027718291747,0.725841786348098
TCGA-D6-A6EP-01A,0.363046762462796,0.310671632171422,0.00312231096356398,0.00576389977683772,0.0181883694013222,0.145086647514124,0.154120377709934,0,0,0,0.03,0.338757811303925,0.979350399376627
TCGA-CV-7250-11A,0,0.327283027194748,0,0.473333724137626,0.00262278059627282,0.169552295701206,0.0272081723701465,0,0,0,0,0.709007581596771,0.705890888299526
TCGA-D6-6825-01A,0.00153908771150319,0.797061929811184,0,0,0,0.201398982477313,0,0,0,0,0,0.860056600815968,0.513612279671335
TCGA-CV-5432-01A,0.000630152126038228,0.962544165900449,0,0.00250013935335806,0,0.034325542620155,0,0,0,0,0,0.937123119311459,0.369641972947505
TCGA-CN-6013-01A,0.00520148236697889,0.595411378672178,0.000161946204293784,0.00326305302870431,0.00859850446394762,0.387363635263897,0,0,0,0,0,0.797934978452928,0.602297335170459
TCGA-CV-6939-01A,0.0893110179101776,0.491923758551473,0.000148423539992124,0.000145034380257144,0.0979531818829862,0.313540240221898,0,0,0.00697834351321584,0,0,0.780906873274063,0.62572753136409
TCGA-CR-6477-01A,0.0163548557500845,0.878486234144097,0,0,0,0.105158910105819,0,0,0,0,0,0.926495952241293,0.380641745483226
TCGA-WA-A7H4-01A,0.0412427595641456,0.734560016374115,0,0.0523774305367005,0.124160056991669,0.0410199842723186,0.00498787133018862,0,0.00165188093086346,0,0,0.892606968965507,0.450574177950153
TCGA-CN-5358-01A,0.113125382205095,0.619750375324571,0,0,0,0.267124242470334,0,0,0,0,0,0.848552189476324,0.532378281566759
TCGA-CR-7397-01A,0.151217863989614,0.708889347495007,0,0.00394858764263795,0,0.135944200872741,0,0,0,0,0,0.743939005935202,0.674195420529373
TCGA-F7-A61W-01A,0,0.954149790266465,0,0.00400788424126637,0.00234573009342182,0,0.00500488001556014,0.0344917153832867,0,0,0,0.899937988910991,0.461672163510137
TCGA-BA-5558-01A,0.013477060414988,0.911912148637926,0,0,0,0.0746107909470859,0,0,0,0,0,0.891932817718093,0.46787089568731
TCGA-CV-5976-01A,0.0300205329077313,0.906200869244248,0,0.0319863358285169,0,0.0317922620195042,0,0,0,0,0,0.944161448320427,0.335427761780865
TCGA-CV-6954-01A,0.0174349352048275,0.833905027139623,0,0,0,0.14866003765555,0,0,0,0,0,0.914401645687828,0.406058231483806
TCGA-CR-7395-01A,0,0.840654888279867,0,0,0,0.159345111720133,0,0,0,0,0,0.875666836212679,0.489140996947517
TCGA-CV-7411-01A,0.0174305753625808,0.967353655253953,0,0,0,0.0152157693834666,0,0,0,0,0,0.877343786261103,0.514168877418073
TCGA-D6-A6EQ-01A,0.0251154283589209,0.916074059374051,0,0,0,0.0568892777194822,0,0,0.00192123454754605,0,0,0.82394869811547,0.597855828895538
TCGA-CV-7095-01A,0.00807669803482173,0.928943651952018,0,0.0103428365809441,0,0.0526368134322167,0,0,0,0,0,0.809838506517067,0.62542961564658
TCGA-CV-A463-01A,0.00128751333024705,0.98208347250535,0,0,0,0.0166290141644032,0,0,0,0,0,0.888082561879368,0.496700829282483
TCGA-CN-4722-01A,0.0353270955734882,0.92359652719687,0,0,0,0.0410763772296412,0,0,0,0,0,0.856116808414724,0.542483934490841
TCGA-QK-A8Z7-01A,0.0342848806836878,0.905551103479012,0.000533966639750588,0,0.0497231223473727,0.00990692685017678,0,0,0,0,0,0.912034105749148,0.424709697725027
TCGA-CV-6961-01A,0.0276553866491128,0.696547101022738,0,0.111462798290656,0,0.164334714037493,0,0,0,0,0,0.881890756449595,0.473877302628104
TCGA-CN-5365-01A,0,0.946773482472923,0,0,0,0.0532265175270767,0,0,0,0,0,0.892544258375528,0.475702438574254
TCGA-CR-5248-01A,0,0.467903486705281,0,3.76258279846216e-05,0.000751623359210027,0.524834957073803,0.00647230703372149,0,0,0,0,0.734069531330495,0.679602641917519
TCGA-CV-6962-01A,0.0186143709085419,0.981385629091458,0,0,0,0,0,0,0,0,0,0.777632119693203,0.695306660497628
TCGA-D6-6517-01A,0.00816225504486645,0.883899258246461,0,0,0,0.107938486708672,0,0,0,0,0,0.840934255352412,0.560733356519079
